個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),90000,8.44,2330.TW
奇鋐(3017.TW),86000,7.07,3017.TW
旺矽(6223.TW),27000,6.64,6223.TW
台光電(2383.TW),34000,6.55,2383.TW
欣興(3037.TW),190000,6.44,3037.TW
南亞科(2408.TW),240000,4.17,2408.TW
台燿(6274.TW),75000,4.06,6274.TW
創意(3443.TW),24000,3.74,3443.TW
聯亞(3081.TW),48000,3.58,3081.TW
貿聯-KY(3665.TW),50000,3.44,3665.TW
國巨*(2327.TW),111000,3.35,2327.TW
博智(8155.TW),262000,3.3,8155.TW
環球晶(6488.TW),55000,3.23,6488.TW
南電(8046.TW),63000,3.15,8046.TW
亞翔(6139.TW),96000,3.1,6139.TW
雍智科技(6683.TW),52000,3.04,6683.TW
全新(2455.TW),205000,2.5,2455.TW
智邦(2345.TW),28000,2.48,2345.TW
聯發科(2454.TW),17000,2.41,2454.TW
大量(3167.TW),68000,2.29,3167.TW
雙鍵(4764.TW),171000,2.2,4764.TW
健策(3653.TW),18000,2.14,3653.TW
上詮(3363.TW),92729,2.08,3363.TW
金居(8358.TW),114000,2.03,8358.TW
昇陽半導體(8028.TW),176000,1.99,8028.TW
同欣電(6271.TW),213000,1.86,6271.TW
弘塑(3131.TW),12000,1.42,3131.TW
穎崴(6515.TW),5000,1.36,6515.TW
信驊(5274.TW),300,0.15,5274.TW
