個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),271999,14.5,2330.TW
奇鋐(3017.TW),105500,7.72,3017.TW
聯發科(2454.TW),69001,6.91,2454.TW
台光電(2383.TW),59001,6.87,2383.TW
欣興(3037.TW),231001,4.97,3037.TW
旺矽(6223.TW),39901,4.85,6223.TW
台燿(6274.TW),158000,4.6,6274.TW
川湖(2059.TW),16001,4.3,2059.TW
緯穎(6669.TW),65518,3.3,6669.TW
健策(3653.TW),25000,3.12,3653.TW
南電(8046.TW),125000,3.0,8046.TW
信驊(5274.TW),6420,2.59,5274.TW
創意(3443.TW),19050,2.44,3443.TW
南亞(1303.TW),460000,2.36,1303.TW
台達電(2308.TW),58499,2.27,2308.TW
智邦(2345.TW),49000,2.14,2345.TW
南亞科(2408.TW),175000,1.98,2408.TW
日月光投控(3711.TW),143002,1.98,3711.TW
景碩(3189.TW),95000,1.67,3189.TW
鴻勁(7769.TW),11000,1.6,7769.TW
富世達(6805.TW),30000,1.49,6805.TW
聯亞(3081.TW),23000,1.42,3081.TW
萬潤(6187.TW),39000,1.12,6187.TW
聯電(2303.TW),350000,1.07,2303.TW
致茂(2360.TW),21000,1.06,2360.TW
力成(6239.TW),175000,1.06,6239.TW
高力(8996.TW),36000,1.05,8996.TW
強茂(2481.TW),290000,0.95,2481.TW
京元電子(2449.TW),150000,0.88,2449.TW
環球晶(6488.TW),41000,0.85,6488.TW
穎崴(6515.TW),4000,0.63,6515.TW
昇達科(3491.TW),20000,0.63,3491.TW
貿聯-KY(3665.TW),13000,0.56,3665.TW
緯創(3231.TW),111000,0.45,3231.TW
金像電(2368.TW),16000,0.38,2368.TW
世芯-KY(3661.TW),4000,0.34,3661.TW
國泰金(2882.TW),130000,0.31,2882.TW
彰銀(2801.TW),40000,0.02,2801.TW
鴻海(2317.TW),1000,0.01,2317.TW
裕融(9941.TW),260,0.0,9941.TW
