個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),325000.0,22.95,2330.TW
臺股期貨08/26,,15.84,
聯發科(2454.TW),62500.0,6.35,2454.TW
台達電(2308.TW),72000.0,3.74,2308.TW
台新新光金(2887.TW),3215000.0,3.44,2887.TW
日月光投控(3711.TW),189000.0,3.43,3711.TW
元大金(2885.TW),1547000.0,2.96,2885.TW
聯電(2303.TW),575000.0,2.27,2303.TW
永豐金(2890.TW),1825000.0,2.2,2890.TW
統一(1216.TW),879000.0,2.15,1216.TW
中租-KY(5871.TW),540000.0,2.01,5871.TW
技嘉(2376.TW),199000.0,2.0,2376.TW
上海商銀(5876.TW),1423000.0,1.97,5876.TW
材料*-KY(4763.TW),1312000.0,1.94,4763.TW
信驊(5274.TW),4840.0,1.9,5274.TW
台光電(2383.TW),14000.0,1.87,2383.TW
祥碩(5269.TW),41000.0,1.83,5269.TW
億光(2393.TW),895000.0,1.82,2393.TW
飛捷(6206.TW),500000.0,1.78,6206.TW
大聯大(3702.TW),544000.0,1.76,3702.TW
茂達(6138.TW),195000.0,1.72,6138.TW
崇越(5434.TW),102000.0,1.69,5434.TW
矽格(6257.TW),262000.0,1.68,6257.TW
力成(6239.TW),176000.0,1.43,6239.TW
聯陽(3014.TW),287000.0,1.08,3014.TW
致茂(2360.TW),19000.0,1.06,2360.TW
群聯(8299.TW),20000.0,1.06,8299.TW
智邦(2345.TW),15000.0,0.95,2345.TW
欣銓(3264.TW),151000.0,0.91,3264.TW
弘塑(3131.TW),9000.0,0.79,3131.TW
洋基工程(6691.TW),36000.0,0.76,6691.TW
旺矽(6223.TW),4500.0,0.75,6223.TW
國巨*(2327.TW),34000.0,0.65,2327.TW
奇鋐(3017.TW),10000.0,0.65,3017.TW
聯詠(3034.TW),43000.0,0.6,3034.TW
欣興(3037.TW),23000.0,0.52,3037.TW
台星科(3265.TW),98000.0,0.45,3265.TW
廣達(2382.TW),43000.0,0.41,2382.TW
元太(8069.TW),75000.0,0.4,8069.TW
世界(5347.TW),84000.0,0.39,5347.TW
威剛(3260.TW),36000.0,0.38,3260.TW
帆宣(6196.TW),24000.0,0.38,6196.TW
景碩(3189.TW),14000.0,0.29,3189.TW
穎崴(6515.TW),1500.0,0.28,6515.TW
亞翔(6139.TW),11000.0,0.26,6139.TW
愛普*(6531.TW),9000.0,0.21,6531.TW
環球晶(6488.TW),5000.0,0.19,6488.TW
創意(3443.TW),1000.0,0.11,3443.TW
矽創(8016.TW),13000.0,0.11,8016.TW
毅嘉(2402.TW),61000.0,0.1,2402.TW
統一超(2912.TW),13000.0,0.1,2912.TW
臺指選擇權09/26 50300 買權,,-0.01,
臺指選擇權08/26 49100 買權,,-0.03,
