個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),588000,13.88,2330.TW
川湖(2059.TW),50000,4.83,2059.TW
大成鋼(2027.TW),9445000,4.25,2027.TW
技嘉(2376.TW),1170000,3.95,2376.TW
光聖(6442.TW),255000,3.62,6442.TW
大立光(3008.TW),81000,3.59,3008.TW
萬潤(6187.TW),319000,3.54,6187.TW
國巨*(2327.TW),600000,3.46,2327.TW
文曄(3036.TW),1533000,3.32,3036.TW
南亞科(2408.TW),671000,2.98,2408.TW
智邦(2345.TW),124000,2.93,2345.TW
台光電(2383.TW),52000,2.72,2383.TW
頎邦(6147.TW),1656000,2.44,6147.TW
臻鼎-KY(4958.TW),443000,2.0,4958.TW
聯發科(2454.TW),50000,1.97,2454.TW
緯穎(6669.TW),31000,1.96,6669.TW
藥華藥(6446.TW),156000,1.93,6446.TW
奇鋐(3017.TW),68000,1.8,3017.TW
聯亞(3081.TW),83000,1.66,3081.TW
聯電(2303.TW),1251000,1.51,2303.TW
欣興(3037.TW),160000,1.5,3037.TW
健策(3653.TW),32000,1.35,3653.TW
中華電(2412.TW),940000,1.31,2412.TW
遠傳(4904.TW),1242000,1.28,4904.TW
弘塑(3131.TW),49000,1.27,3131.TW
世芯-KY(3661.TW),30000,1.04,3661.TW
貿聯-KY(3665.TW),43000,1.01,3665.TW
統一(1216.TW),1303000,0.98,1216.TW
華邦電(2344.TW),611000,0.98,2344.TW
群聯(8299.TW),53000,0.98,8299.TW
台達電(2308.TW),59000,0.97,2308.TW
金像電(2368.TW),98000,0.89,2368.TW
日月光投控(3711.TW),125000,0.74,3711.TW
上銀(2049.TW),175000,0.59,2049.TW
穩懋(3105.TW),149000,0.52,3105.TW
南電(8046.TW),48000,0.51,8046.TW
環球晶(6488.TW),45000,0.44,6488.TW
致茂(2360.TW),22000,0.43,2360.TW
鈊象(3293.TW),51000,0.4,3293.TW
旺矽(6223.TW),5000,0.3,6223.TW
研華(2395.TW),50000,0.29,2395.TW
力旺(3529.TW),10000,0.26,3529.TW
鴻勁(7769.TW),4000,0.25,7769.TW
高力(8996.TW),23000,0.24,8996.TW
台玻(1802.TW),393000,0.21,1802.TW
富邦金(2881.TW),154000,0.2,2881.TW
中信金(2891.TW),306000,0.2,2891.TW
鴻海(2317.TW),64000,0.16,2317.TW
矽力*-KY(6415.TW),6000,0.03,6415.TW
景碩(3189.TW),2000,0.02,3189.TW
