個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),588000.0,13.63,2330.TW
台積電期貨,,5.11,
技嘉(2376.TW),1448000.0,4.91,2376.TW
長榮(2603.TW),1737000.0,4.03,2603.TW
遠傳(4904.TW),3832000.0,3.79,4904.TW
中華電(2412.TW),2828000.0,3.77,2412.TW
緯穎(6669.TW),53000.0,3.3,6669.TW
智邦(2345.TW),124000.0,2.69,2345.TW
穩懋(3105.TW),656000.0,2.39,3105.TW
聯亞(3081.TW),83000.0,2.36,3081.TW
光聖(6442.TW),148000.0,2.24,6442.TW
大立光(3008.TW),41000.0,2.11,3008.TW
大成鋼(2027.TW),4181000.0,2.02,2027.TW
奇鋐(3017.TW),68000.0,2.01,3017.TW
新代(7750.TW),83000.0,2.01,7750.TW
日月光投控(3711.TW),335000.0,1.95,3711.TW
聯發科(2454.TW),50000.0,1.89,2454.TW
欣興(3037.TW),160000.0,1.78,3037.TW
華航(2610.TW),8783000.0,1.72,2610.TW
頎邦(6147.TW),1019000.0,1.62,6147.TW
健策(3653.TW),32000.0,1.61,3653.TW
文曄(3036.TW),788000.0,1.55,3036.TW
川湖(2059.TW),11000.0,1.54,2059.TW
藥華藥(6446.TW),108000.0,1.47,6446.TW
台達電(2308.TW),82000.0,1.45,2308.TW
萬潤(6187.TW),116000.0,1.42,6187.TW
台光電(2383.TW),23000.0,1.39,2383.TW
高力(8996.TW),113000.0,1.29,8996.TW
統一(1216.TW),1657000.0,1.23,1216.TW
弘塑(3131.TW),49000.0,1.18,3131.TW
鴻勁(7769.TW),18000.0,1.14,7769.TW
金像電(2368.TW),98000.0,1.02,2368.TW
東元(1504.TW),1454000.0,1.01,1504.TW
南亞科(2408.TW),193000.0,0.97,2408.TW
臻鼎-KY(4958.TW),168000.0,0.78,4958.TW
華邦電(2344.TW),447000.0,0.77,2344.TW
群聯(8299.TW),35000.0,0.68,8299.TW
南電(8046.TW),48000.0,0.58,8046.TW
國巨*(2327.TW),89000.0,0.5,2327.TW
研華(2395.TW),50000.0,0.33,2395.TW
台玻(1802.TW),357000.0,0.2,1802.TW
上銀(2049.TW),55000.0,0.2,2049.TW
聯電(2303.TW),171000.0,0.2,2303.TW
中信金(2891.TW),306000.0,0.2,2891.TW
貿聯-KY(3665.TW),9000.0,0.2,3665.TW
富邦金(2881.TW),154000.0,0.19,2881.TW
力旺(3529.TW),8000.0,0.18,3529.TW
鴻海(2317.TW),64000.0,0.16,2317.TW
致茂(2360.TW),5000.0,0.11,2360.TW
環球晶(6488.TW),10000.0,0.1,6488.TW
景碩(3189.TW),2000.0,0.02,3189.TW
