個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),663000.0,7.84,2330.TW
川湖(2059.TW),91000.0,6.5,2059.TW
台灣證交所加權股價指數,,4.94,
聯發科(2454.TW),254000.0,4.9,2454.TW
台光電(2383.TW),136000.0,4.19,2383.TW
台達電(2308.TW),404000.0,3.65,2308.TW
聯亞(3081.TW),228600.0,3.32,3081.TW
欣興(3037.TW),563000.0,3.2,3037.TW
南亞科(2408.TW),1096000.0,2.8,2408.TW
南亞(1303.TW),2416000.0,2.4,1303.TW
鴻海(2317.TW),1921000.0,2.38,2317.TW
鴻勁(7769.TW),73000.0,2.37,7769.TW
金像電(2368.TW),393000.0,2.09,2368.TW
奇鋐(3017.TW),134000.0,2.02,3017.TW
群聯(8299.TW),197000.0,1.96,8299.TW
智邦(2345.TW),174000.0,1.92,2345.TW
旺矽(6223.TW),72000.0,1.88,6223.TW
健策(3653.TW),69000.0,1.77,3653.TW
穎崴(6515.TW),55000.0,1.73,6515.TW
華邦電(2344.TW),1942000.0,1.7,2344.TW
致茂(2360.TW),148000.0,1.69,2360.TW
緯穎(6669.TW),52000.0,1.65,6669.TW
創意(3443.TW),59000.0,1.62,3443.TW
廣達(2382.TW),987000.0,1.6,2382.TW
日月光投控(3711.TW),526000.0,1.57,3711.TW
信驊(5274.TW),18300.0,1.55,5274.TW
中信金(2891.TW),4525000.0,1.49,2891.TW
國巨*(2327.TW),514000.0,1.47,2327.TW
台燿(6274.TW),187000.0,1.44,6274.TW
南電(8046.TW),203000.0,1.26,8046.TW
寶雅*(5904.TW),3124500.0,1.22,5904.TW
技嘉(2376.TW),694000.0,1.2,2376.TW
玉山金(2884.TW),6340622.0,1.2,2884.TW
聯茂(6213.TW),482000.0,1.17,6213.TW
文曄(3036.TW),1147000.0,1.15,3036.TW
臻鼎-KY(4958.TW),461000.0,1.09,4958.TW
高力(8996.TW),181000.0,1.06,8996.TW
勤誠(8210.TW),193000.0,0.98,8210.TW
緯創(3231.TW),1041000.0,0.94,3231.TW
鈊象(3293.TW),252000.0,0.93,3293.TW
健鼎(3044.TW),345000.0,0.84,3044.TW
景碩(3189.TW),185000.0,0.79,3189.TW
大立光(3008.TW),26000.0,0.68,3008.TW
欣銓(3264.TW),650000.0,0.68,3264.TW
邁科(6831.TW),182000.0,0.59,6831.TW
富世達(6805.TW),54000.0,0.53,6805.TW
力旺(3529.TW),44000.0,0.51,3529.TW
禾伸堂(3026.TW),134000.0,0.44,3026.TW
貿聯-KY(3665.TW),32336.0,0.36,3665.TW
光聖(6442.TW),38000.0,0.29,6442.TW
嘉澤(3533.TW),35000.0,0.28,3533.TW
