個股名稱,持有股數,投資比例(%),ticker
奇鋐(3017.TW),86000,8.76,3017.TW
台積電(2330.TW),90000,8.52,2330.TW
台光電(2383.TW),34000,6.77,2383.TW
欣興(3037.TW),190000,6.57,3037.TW
旺矽(6223.TW),27000,6.26,6223.TW
創意(3443.TW),34000,5.69,3443.TW
聯發科(2454.TW),32000,5.0,2454.TW
貿聯-KY(3665.TW),50000,4.19,3665.TW
南亞科(2408.TW),240000,3.8,2408.TW
台燿(6274.TW),75000,3.66,6274.TW
南電(8046.TW),91000,3.46,8046.TW
亞翔(6139.TW),96000,2.93,6139.TW
健策(3653.TW),18000,2.71,3653.TW
全新(2455.TW),205000,2.63,2455.TW
智邦(2345.TW),28000,2.61,2345.TW
鴻勁(7769.TW),10000,2.57,7769.TW
昇陽半導體(8028.TW),218000,2.27,8028.TW
雍智科技(6683.TW),52000,2.11,6683.TW
上詮(3363.TW),92729,1.95,3363.TW
竹陞科技(6739.TW),50000,1.8,6739.TW
雙鍵(4764.TW),171000,1.8,4764.TW
金居(8358.TW),114000,1.49,8358.TW
聯亞(3081.TW),4800,0.34,3081.TW
信驊(5274.TW),300,0.19,5274.TW
