個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),317000,22.44,2330.TW
台股期貨09/26(FITXN*1.TF),61,16.42,FITXN*1.TF
聯發科(2454.TW),43500,5.87,2454.TW
日月光投控(3711.TW),196000,3.47,3711.TW
台光電(2383.TW),19000,2.91,2383.TW
聯電(2303.TW),722000,2.83,2303.TW
信驊(5274.TW),4840,2.67,5274.TW
元大金(2885.TW),1073960,2.17,2885.TW
瑞昱(2379.TW),106000,2.1,2379.TW
廣達(2382.TW),223000,2.1,2382.TW
聯詠(3034.TW),128000,1.96,3034.TW
台達電(2308.TW),36000,1.86,2308.TW
義隆(2458.TW),492000,1.84,2458.TW
大聯大(3702.TW),608000,1.82,3702.TW
崇越(5434.TW),118000,1.8,5434.TW
超豐(2441.TW),527000,1.73,2441.TW
遠東銀(2845.TW),4418173,1.73,2845.TW
帆宣(6196.TW),119000,1.72,6196.TW
亞翔(6139.TW),78000,1.66,6139.TW
材料*-KY(4763.TW),1175000,1.65,4763.TW
研華(2395.TW),84000,1.58,2395.TW
光寶科(2301.TW),184000,1.53,2301.TW
凌航(3135.TW),301733,1.48,3135.TW
川湖(2059.TW),4000,1.44,2059.TW
威剛(3260.TW),108000,1.28,3260.TW
欣銓(3264.TW),188000,1.21,3264.TW
慧洋-KY(2637.TW),410000,1.15,2637.TW
興勤(2428.TW),156000,1.13,2428.TW
美律(2439.TW),513000,1.12,2439.TW
旺矽(6223.TW),6500,1.08,6223.TW
奇鋐(3017.TW),11000,1.04,3017.TW
永豐金(2890.TW),828500,1.03,2890.TW
致新(8081.TW),114000,0.81,8081.TW
欣興(3037.TW),29000,0.79,3037.TW
南亞(1303.TW),112000,0.75,1303.TW
致茂(2360.TW),11000,0.71,2360.TW
聯強(2347.TW),272000,0.69,2347.TW
台新新光金(2887.TW),562150,0.69,2887.TW
鴻海(2317.TW),95000,0.68,2317.TW
智邦(2345.TW),12000,0.67,2345.TW
順德(2351.TW),81000,0.53,2351.TW
創意(3443.TW),3000,0.51,3443.TW
晶碩(6491.TW),46000,0.5,6491.TW
寶雅*(5904.TW),232000,0.48,5904.TW
鈊象(3293.TW),23000,0.47,3293.TW
遠傳(4904.TW),156000,0.46,4904.TW
大成鋼(2027.TW),307000,0.43,2027.TW
宇瞻(8271.TW),37000,0.23,8271.TW
洋基工程(6691.TW),12600,0.22,6691.TW
矽格(6257.TW),37000,0.22,6257.TW
矽創(8016.TW),23000,0.18,8016.TW
藥華藥(6446.TW),2000,0.08,6446.TW
台指選擇權10/26 48800 買權,-56,-0.07,
台指選擇權09/26 47500 買權,-301,-0.17,
