個股名稱,持有股數,投資比例(%),ticker
臺股期貨 202609(FITXN*1.TF),710,20.78,FITXN*1.TF
台積電(2330.TW),1086000,8.34,2330.TW
台光電(2383.TW),325000,5.67,2383.TW
聯發科(2454.TW),355000,4.43,2454.TW
奇鋐(3017.TW),362000,3.95,3017.TW
欣興(3037.TW),1141000,3.63,3037.TW
川湖(2059.TW),80000,3.61,2059.TW
智邦(2345.TW),530000,3.43,2345.TW
旺矽(6223.TW),204000,3.33,6223.TW
健策(3653.TW),151000,2.88,3653.TW
緯穎(6669.TW),127000,2.87,6669.TW
南電(8046.TW),720000,2.82,8046.TW
創意(3443.TW),136000,2.64,3443.TW
台達電(2308.TW),413000,2.42,2308.TW
台燿(6274.TW),458000,2.09,6274.TW
信驊(5274.TW),37800,1.93,5274.TW
貿聯-KY(3665.TW),264000,1.82,3665.TW
國巨*(2327.TW),1012000,1.76,2327.TW
鴻勁(7769.TW),77000,1.44,7769.TW
精測(6510.TW),152000,1.38,6510.TW
金像電(2368.TW),331000,1.23,2368.TW
日月光投控(3711.TW),626000,1.16,3711.TW
聯電(2303.TW),2650000,1.09,2303.TW
致茂(2360.TW),164000,1.02,2360.TW
大立光(3008.TW),40000,0.97,3008.TW
臻鼎-KY(4958.TW),479000,0.76,4958.TW
一詮(2486.TW),837000,0.7,2486.TW
萬潤(6187.TW),160000,0.68,6187.TW
環球晶(6488.TW),228000,0.66,6488.TW
京元電子(2449.TW),810000,0.66,2449.TW
聯鈞(3450.TW),315000,0.65,3450.TW
聯亞(3081.TW),52000,0.58,3081.TW
華邦電(2344.TW),973000,0.57,2344.TW
高力(8996.TW),152000,0.57,8996.TW
台化(1326.TW),2500000,0.54,1326.TW
景碩(3189.TW),208000,0.54,3189.TW
穎崴(6515.TW),24000,0.48,6515.TW
金居(8358.TW),235000,0.4,8358.TW
兆豐金(2886.TW),2500000,0.39,2886.TW
大量(3167.TW),150000,0.38,3167.TW
元大金(2885.TW),1788000,0.37,2885.TW
富世達(6805.TW),44000,0.32,6805.TW
穩懋(3105.TW),216000,0.31,3105.TW
南亞(1303.TW),395000,0.3,1303.TW
研華(2395.TW),121000,0.26,2395.TW
啟碁(6285.TW),323000,0.25,6285.TW
愛普*(6531.TW),80000,0.24,6531.TW
全新(2455.TW),155000,0.24,2455.TW
威剛(3260.TW),180000,0.24,3260.TW
勤誠(8210.TW),71000,0.22,8210.TW
聯茂(6213.TW),110000,0.19,6213.TW
辛耘(3583.TW),78000,0.18,3583.TW
弘塑(3131.TW),24000,0.18,3131.TW
亞翔(6139.TW),72000,0.17,6139.TW
立隆電(2472.TW),191000,0.14,2472.TW
南茂(8150.TW),455000,0.13,8150.TW
宜鼎(5289.TW),26517,0.12,5289.TW
帆宣(6196.TW),60000,0.09,6196.TW
茂達(6138.TW),80000,0.07,6138.TW
臺指選擇權第一週週五到期契約,-840,-3.65,
臺指選擇權第一週週三到期契約,-2760,-14.52,
