個股名稱,持有股數,投資比例(%),ticker
臺股期貨,,22.51,
台積電(2330.TW),378000.0,9.27,2330.TW
台光電(2383.TW),142000.0,6.59,2383.TW
旺矽(6223.TW),89000.0,5.12,6223.TW
聯發科(2454.TW),135000.0,4.76,2454.TW
欣興(3037.TW),545000.0,4.31,3037.TW
智邦(2345.TW),191000.0,4.21,2345.TW
奇鋐(3017.TW),186000.0,4.19,3017.TW
國巨*(2327.TW),536000.0,3.56,2327.TW
聯電(2303.TW),2000000.0,2.74,2303.TW
緯穎(6669.TW),53000.0,2.62,6669.TW
南電(8046.TW),222000.0,2.59,8046.TW
台達電(2308.TW),136000.0,2.45,2308.TW
台燿(6274.TW),197000.0,2.34,6274.TW
日月光投控(3711.TW),346000.0,2.18,3711.TW
貿聯-KY(3665.TW),106000.0,2.04,3665.TW
健策(3653.TW),49000.0,1.65,3653.TW
川湖(2059.TW),19000.0,1.55,2059.TW
信驊(5274.TW),10800.0,1.47,5274.TW
金像電(2368.TW),145000.0,1.42,2368.TW
致茂(2360.TW),57000.0,1.1,2360.TW
華邦電(2344.TW),688000.0,1.1,2344.TW
臻鼎-KY(4958.TW),200000.0,1.01,4958.TW
穎崴(6515.TW),13000.0,0.83,6515.TW
南亞(1303.TW),365000.0,0.72,1303.TW
環球晶(6488.TW),51000.0,0.68,6488.TW
鴻勁(7769.TW),10000.0,0.63,7769.TW
富世達(6805.TW),44000.0,0.61,6805.TW
景碩(3189.TW),78000.0,0.56,3189.TW
大量(3167.TW),71000.0,0.55,3167.TW
萬潤(6187.TW),55000.0,0.54,6187.TW
禾伸堂(3026.TW),77000.0,0.5,3026.TW
全新(2455.TW),155000.0,0.45,2455.TW
啟碁(6285.TW),180000.0,0.45,6285.TW
聖暉*(5536.TW),36000.0,0.43,5536.TW
亞翔(6139.TW),53000.0,0.43,6139.TW
南茂(8150.TW),355000.0,0.39,8150.TW
一詮(2486.TW),169000.0,0.39,2486.TW
順達(3211.TW),100000.0,0.37,3211.TW
漢唐(2404.TW),29000.0,0.35,2404.TW
勤誠(8210.TW),31000.0,0.35,8210.TW
聯茂(6213.TW),100000.0,0.34,6213.TW
帆宣(6196.TW),60000.0,0.33,6196.TW
頎邦(6147.TW),182000.0,0.31,6147.TW
高力(8996.TW),30000.0,0.31,8996.TW
雍智科技(6683.TW),25000.0,0.29,6683.TW
臺慶科(3357.TW),120000.0,0.26,3357.TW
愛普*(6531.TW),30000.0,0.25,6531.TW
茂達(6138.TW),80000.0,0.24,6138.TW
嘉澤(3533.TW),12000.0,0.24,3533.TW
弘塑(3131.TW),7000.0,0.21,3131.TW
立隆電(2472.TW),76000.0,0.21,2472.TW
元大金(2885.TW),300000.0,0.2,2885.TW
創意(3443.TW),4000.0,0.16,3443.TW
高技(5439.TW),60000.0,0.16,5439.TW
宜鼎(5289.TW),10000.0,0.13,5289.TW
精測(6510.TW),3000.0,0.08,6510.TW
穩懋(3105.TW),15000.0,0.05,3105.TW
臺指選擇權第四週週三到期契約,,-7.15,
臺指選擇權第四週週五到期契約,,-7.81,
