個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),120000,3.1,2330.TW
華碩(2357.TW),364000,2.99,2357.TW
中華電(2412.TW),1845000,2.91,2412.TW
富邦金(2881.TW),1977025,2.77,2881.TW
中信金(2891.TW),3592000,2.5,2891.TW
廣達(2382.TW),669000,2.34,2382.TW
台灣大(3045.TW),1723000,2.19,3045.TW
聯詠(3034.TW),393000,2.16,3034.TW
統一(1216.TW),2446000,2.12,1216.TW
藥華藥(6446.TW),163425,2.04,6446.TW
聯電(2303.TW),1602000,2.03,2303.TW
遠傳(4904.TW),1708000,2.02,4904.TW
漢唐(2404.TW),154000,1.74,2404.TW
台光電(2383.TW),35000,1.72,2383.TW
統一超(2912.TW),606000,1.61,2912.TW
長榮航(2618.TW),3374000,1.61,2618.TW
台燿(6274.TW),127000,1.6,6274.TW
臻鼎-KY(4958.TW),328000,1.57,4958.TW
欣興(3037.TW),180000,1.54,3037.TW
台灣高鐵(2633.TW),5262000,1.53,2633.TW
亞泥(1102.TW),3860000,1.42,1102.TW
上海商銀(5876.TW),2807800,1.38,5876.TW
鈊象(3293.TW),167000,1.35,3293.TW
聯發科(2454.TW),36000,1.33,2454.TW
尖點(8021.TW),333000,1.31,8021.TW
中租-KY(5871.TW),942000,1.26,5871.TW
崇越(5434.TW),208000,1.2,5434.TW
景碩(3189.TW),165000,1.18,3189.TW
遠東新(1402.TW),3788000,1.16,1402.TW
大聯大(3702.TW),880000,1.08,3702.TW
帆宣(6196.TW),203000,1.08,6196.TW
日月光投控(3711.TW),172000,1.06,3711.TW
旺矽(6223.TW),18000,1.04,6223.TW
聯強(2347.TW),1087000,1.04,2347.TW
南電(8046.TW),93000,1.01,8046.TW
微星(2377.TW),644000,1.0,2377.TW
愛普*(6531.TW),126000,0.98,6531.TW
聯茂(6213.TW),306000,0.95,6213.TW
金居(8358.TW),241000,0.9,8358.TW
國巨*(2327.TW),141000,0.89,2327.TW
矽創(8016.TW),283000,0.86,8016.TW
可成(2474.TW),403000,0.83,2474.TW
禾伸堂(3026.TW),131000,0.77,3026.TW
大立光(3008.TW),16000,0.7,3008.TW
台化(1326.TW),1036000,0.7,1326.TW
致茂(2360.TW),31000,0.67,2360.TW
新普(6121.TW),158000,0.63,6121.TW
富鼎(8261.TW),275000,0.6,8261.TW
南亞(1303.TW),341000,0.6,1303.TW
台勝科(3532.TW),155000,0.59,3532.TW
上銀(2049.TW),173000,0.58,2049.TW
川湖(2059.TW),7000,0.58,2059.TW
鴻勁(7769.TW),9000,0.58,7769.TW
啟碁(6285.TW),221000,0.57,6285.TW
創意(3443.TW),14000,0.57,3443.TW
合晶(6182.TW),459000,0.54,6182.TW
統一證(2855.TW),1131000,0.53,2855.TW
新纖(1409.TW),2170000,0.52,1409.TW
志聖(2467.TW),90000,0.51,2467.TW
擎亞(8096.TW),361000,0.51,8096.TW
聖暉*(5536.TW),44000,0.5,5536.TW
