個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),12800000,19.41,2330.TW
聯電(2303.TW),75000000,7.1,2303.TW
奇鋐(3017.TW),3450000,4.58,3017.TW
華邦電(2344.TW),40000000,4.12,2344.TW
旺矽(6223.TW),1000000,3.97,6223.TW
欣興(3037.TW),7064000,3.87,3037.TW
國巨*(2327.TW),7800000,3.8,2327.TW
聯發科(2454.TW),1600000,3.67,2454.TW
台光電(2383.TW),1140000,3.55,2383.TW
智邦(2345.TW),2100000,3.0,2345.TW
台達電(2308.TW),2430000,2.82,2308.TW
臻鼎-KY(4958.TW),6940000,2.74,4958.TW
緯穎(6669.TW),790000,2.43,6669.TW
日月光投控(3711.TW),5900000,2.37,3711.TW
環球晶(6488.TW),2250000,2.14,6488.TW
金像電(2368.TW),2750000,1.75,2368.TW
景碩(3189.TW),3217000,1.62,3189.TW
健策(3653.TW),780000,1.5,3653.TW
嘉澤(3533.TW),1240000,1.5,3533.TW
台燿(6274.TW),1700000,1.49,6274.TW
南電(8046.TW),1550000,1.25,8046.TW
創意(3443.TW),480000,1.21,3443.TW
南亞(1303.TW),9000000,1.18,1303.TW
高力(8996.TW),1600000,1.18,8996.TW
鴻勁(7769.TW),279000,1.12,7769.TW
穎崴(6515.TW),200000,0.88,6515.TW
旺宏(2337.TW),10000000,0.87,2337.TW
信驊(5274.TW),64500,0.52,5274.TW
致茂(2360.TW),450000,0.51,2360.TW
順達(3211.TW),1800000,0.5,3211.TW
金居(8358.TW),1750000,0.5,8358.TW
富世達(6805.TW),570000,0.47,6805.TW
鴻海(2317.TW),3200000,0.47,2317.TW
辛耘(3583.TW),900000,0.43,3583.TW
中砂(1560.TW),1000000,0.42,1560.TW
譜瑞-KY(4966.TW),800000,0.31,4966.TW
矽力*-KY(6415.TW),900000,0.28,6415.TW
光聖(6442.TW),300000,0.25,6442.TW
上銀(2049.TW),1010000,0.2,2049.TW
貿聯-KY(3665.TW),166000,0.18,3665.TW
力成(6239.TW),900000,0.17,6239.TW
全新(2455.TW),450000,0.09,2455.TW
大立光(3008.TW),30000,0.08,3008.TW
欣銓(3264.TW),600000,0.08,3264.TW
