個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),638000,8.61,2330.TW
聯發科(2454.TW),285000,6.93,2454.TW
台達電(2308.TW),358000,4.0,2308.TW
智邦(2345.TW),230000,3.09,2345.TW
國巨*(2327.TW),474000,3.01,2327.TW
奇鋐(3017.TW),199000,2.81,3017.TW
旺矽(6223.TW),65000,2.53,6223.TW
欣興(3037.TW),436000,2.51,3037.TW
金像電(2368.TW),322000,2.25,2368.TW
臻鼎-KY(4958.TW),646000,2.2,4958.TW
藥華藥(6446.TW),323000,2.18,6446.TW
台燿(6274.TW),222000,2.13,6274.TW
華邦電(2344.TW),1708000,2.12,2344.TW
聖暉*(5536.TW),265000,2.02,5536.TW
力旺(3529.TW),110000,2.01,3529.TW
南電(8046.TW),335000,1.98,8046.TW
信驊(5274.TW),20000,1.97,5274.TW
聯電(2303.TW),1939000,1.95,2303.TW
創意(3443.TW),71000,1.94,3443.TW
致茂(2360.TW),153000,1.89,2360.TW
貿聯-KY(3665.TW),171000,1.85,3665.TW
日月光投控(3711.TW),504000,1.82,3711.TW
緯穎(6669.TW),71000,1.82,6669.TW
南亞科(2408.TW),675000,1.82,2408.TW
勤誠(8210.TW),249000,1.81,8210.TW
穎崴(6515.TW),35000,1.8,6515.TW
川湖(2059.TW),43000,1.78,2059.TW
富世達(6805.TW),179000,1.77,6805.TW
愛普*(6531.TW),282000,1.75,6531.TW
亞德客-KY(1590.TW),220000,1.73,1590.TW
中華電(2412.TW),2055000,1.67,2412.TW
研華(2395.TW),534000,1.45,2395.TW
嘉澤(3533.TW),71000,0.89,3533.TW
瑞昱(2379.TW),177000,0.81,2379.TW
高力(8996.TW),90000,0.74,8996.TW
聯詠(3034.TW),226000,0.72,3034.TW
南亞(1303.TW),784000,0.69,1303.TW
矽力*-KY(6415.TW),198000,0.69,6415.TW
技嘉(2376.TW),361000,0.68,2376.TW
鈊象(3293.TW),128000,0.55,3293.TW
昇達科(3491.TW),55000,0.42,3491.TW
達發(6526.TW),88000,0.34,6526.TW
遠傳(4904.TW),507000,0.31,4904.TW
宜鼎(5289.TW),20000,0.2,5289.TW
崇越(5434.TW),61000,0.17,5434.TW
威剛(3260.TW),73000,0.17,3260.TW
群聯(8299.TW),12000,0.17,8299.TW
台光電(2383.TW),5000,0.16,2383.TW
創見(2451.TW),101000,0.16,2451.TW
義隆(2458.TW),106000,0.11,2458.TW
