個股名稱,持有股數,投資比例(%),ticker
奇鋐(3017.TW),86000,7.95,3017.TW
台積電(2330.TW),90000,7.48,2330.TW
旺矽(6223.TW),27000,6.61,6223.TW
台光電(2383.TW),34000,6.49,2383.TW
欣興(3037.TW),190000,6.28,3037.TW
創意(3443.TW),24000,4.32,3443.TW
富世達(6805.TW),76000,4.28,6805.TW
台燿(6274.TW),75000,4.28,6274.TW
高力(8996.TW),87000,4.15,8996.TW
國巨*(2327.TW),111000,3.95,2327.TW
貿聯-KY(3665.TW),50000,3.44,3665.TW
博智(8155.TW),262000,3.39,8155.TW
台達電(2308.TW),47000,3.12,2308.TW
雍智科技(6683.TW),52000,3.11,6683.TW
智邦(2345.TW),28000,2.6,2345.TW
聯發科(2454.TW),17000,2.49,2454.TW
聯亞(3081.TW),37000,2.42,3081.TW
全新(2455.TW),205000,2.41,2455.TW
南亞科(2408.TW),161000,2.21,2408.TW
金居(8358.TW),114000,2.19,8358.TW
健策(3653.TW),18000,2.11,3653.TW
亞翔(6139.TW),65000,2.06,6139.TW
信驊(5274.TW),3000,1.8,5274.TW
上詮(3363.TW),92729,1.65,3363.TW
弘塑(3131.TW),12000,1.58,3131.TW
穎崴(6515.TW),5000,1.57,6515.TW
雙鍵(4764.TW),118000,1.21,4764.TW
大量(3167.TW),36000,0.97,3167.TW
萬潤(6187.TW),27000,0.92,6187.TW
