個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),265000,4.95,2330.TW
川湖(2059.TW),50000,4.38,2059.TW
台光電(2383.TW),99000,4.09,2383.TW
聯發科(2454.TW),129000,3.96,2454.TW
兆豐金(2886.TW),9222000,3.7,2886.TW
日月光投控(3711.TW),712000,3.28,3711.TW
台達電(2308.TW),237000,3.08,2308.TW
第一金(2892.TW),10857000,3.04,2892.TW
華南金(2880.TW),7723800,2.7,2880.TW
健策(3653.TW),75000,2.59,3653.TW
鴻勁(7769.TW),51000,2.54,7769.TW
金像電(2368.TW),280000,2.17,2368.TW
穎崴(6515.TW),36000,1.92,6515.TW
聯亞(3081.TW),100700,1.83,3081.TW
智邦(2345.TW),103000,1.8,2345.TW
南亞科(2408.TW),487000,1.75,2408.TW
台新新光金(2887.TW),5894360,1.63,2887.TW
緯穎(6669.TW),34000,1.63,6669.TW
旺矽(6223.TW),34000,1.63,6223.TW
元大金(2885.TW),2926000,1.56,2885.TW
華碩(2357.TW),242000,1.56,2357.TW
神達(3706.TW),2114000,1.53,3706.TW
富世達(6805.TW),115000,1.51,6805.TW
裕融(9941.TW),2270000,1.51,9941.TW
欣興(3037.TW),195000,1.47,3037.TW
信驊(5274.TW),11000,1.42,5274.TW
致茂(2360.TW),88000,1.41,2360.TW
長虹(5534.TW),2069000,1.28,5534.TW
研華(2395.TW),251000,1.25,2395.TW
台燿(6274.TW),109000,1.24,6274.TW
永豐金(2890.TW),4017780,1.23,2890.TW
奇鋐(3017.TW),56000,1.23,3017.TW
王品(2727.TW),647000,1.2,2727.TW
大聯大(3702.TW),1245000,1.2,3702.TW
億光(2393.TW),2419000,1.16,2393.TW
超豐(2441.TW),1219000,1.13,2441.TW
貿聯-KY(3665.TW),65000,1.13,3665.TW
新普(6121.TW),366000,1.08,6121.TW
創見(2451.TW),457000,1.07,2451.TW
高技(5439.TW),560000,1.06,5439.TW
廣達(2382.TW),443500,1.04,2382.TW
鈊象(3293.TW),164000,1.03,3293.TW
宏全(9939.TW),886000,1.01,9939.TW
寶雅*(5904.TW),177000,1.0,5904.TW
遠傳(4904.TW),1226000,0.99,4904.TW
勤誠(8210.TW),112000,0.98,8210.TW
台耀(4746.TW),2276000,0.97,4746.TW
玉山金(2884.TW),3184000,0.96,2884.TW
禾伸堂(3026.TW),213000,0.9,3026.TW
大中(6435.TW),437000,0.87,6435.TW
潤泰新(9945.TW),3964000,0.84,9945.TW
茂達(6138.TW),368000,0.8,6138.TW
世紀鋼(9958.TW),886000,0.79,9958.TW
崇越(5434.TW),198000,0.78,5434.TW
原相(3227.TW),460000,0.74,3227.TW
智伸科(4551.TW),398000,0.53,4551.TW
視陽(6782.TW),277000,0.48,6782.TW
百和(9938.TW),1346000,0.45,9938.TW
日電貿(3090.TW),363000,0.43,3090.TW
長榮航(2618.TW),956000,0.33,2618.TW
鈺齊-KY(9802.TW),357000,0.2,9802.TW
志強-KY(6768.TW),246000,0.13,6768.TW
中華(2204.TW),297000,0.12,2204.TW
