個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),90000,8.66,2330.TW
奇鋐(3017.TW),52000,6.89,3017.TW
欣興(3037.TW),166000,6.57,3037.TW
聯發科(2454.TW),32000,6.22,2454.TW
創意(3443.TW),20000,5.91,3443.TW
台光電(2383.TW),29000,5.51,2383.TW
全新(2455.TW),205000,4.55,2455.TW
台燿(6274.TW),75000,4.18,6274.TW
健策(3653.TW),18000,4.04,3653.TW
貿聯-KY(3665.TW),39000,3.48,3665.TW
雍智科技(6683.TW),52000,3.38,6683.TW
富世達(6805.TW),36000,3.37,6805.TW
聯亞(3081.TW),29800,3.32,3081.TW
精測(6510.TW),22000,2.98,6510.TW
金居(8358.TW),134000,2.56,8358.TW
南亞科(2408.TW),127000,2.54,2408.TW
昇達科(3491.TW),41000,2.42,3491.TW
上詮(3363.TW),92729,2.38,3363.TW
萬潤(6187.TW),47000,2.25,6187.TW
竹陞科技(6739.TW),50000,2.13,6739.TW
高力(8996.TW),35000,2.04,8996.TW
智邦(2345.TW),28000,2.0,2345.TW
南電(8046.TW),46000,1.89,8046.TW
臻鼎-KY(4958.TW),100000,1.82,4958.TW
穎崴(6515.TW),8000,1.8,6515.TW
旺矽(6223.TW),8000,1.71,6223.TW
環宇-KY(4991.TW),71000,1.37,4991.TW
信驊(5274.TW),300,0.23,5274.TW
