個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),3500000,11.59,2330.TW
國巨*(2327.TW),6150000,8.7,2327.TW
台光電(2383.TW),850000,7.0,2383.TW
聯發科(2454.TW),900000,5.11,2454.TW
旺矽(6223.TW),500000,5.0,6223.TW
南亞科(2408.TW),9000000,4.99,2408.TW
欣興(3037.TW),3800000,4.99,3037.TW
群聯(8299.TW),1500000,4.66,8299.TW
台燿(6274.TW),1900000,4.61,6274.TW
智邦(2345.TW),1000000,3.7,2345.TW
南電(8046.TW),2300000,3.69,8046.TW
川湖(2059.TW),310000,3.36,2059.TW
聯電(2303.TW),14000000,3.23,2303.TW
景碩(3189.TW),2800000,3.16,3189.TW
穎崴(6515.TW),210000,2.82,6515.TW
信驊(5274.TW),120000,2.81,5274.TW
鴻勁(7769.TW),300000,2.79,7769.TW
日月光投控(3711.TW),2900000,2.68,3711.TW
華新科(2492.TW),3200000,2.44,2492.TW
緯穎(6669.TW),340000,2.42,6669.TW
奇鋐(3017.TW),640000,2.39,3017.TW
臻鼎-KY(4958.TW),1500000,1.25,4958.TW
華邦電(2344.TW),4800000,1.2,2344.TW
漢唐(2404.TW),650000,1.19,2404.TW
勤誠(8210.TW),410000,0.73,8210.TW
貿聯-KY(3665.TW),260000,0.7,3665.TW
高力(8996.TW),121000,0.23,8996.TW
台達電(2308.TW),9000,0.03,2308.TW
金像電(2368.TW),9000,0.02,2368.TW
