個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),870000,8.9,2330.TW
聯發科(2454.TW),282000,5.99,2454.TW
奇鋐(3017.TW),393000,5.58,3017.TW
欣興(3037.TW),1150000,5.46,3037.TW
創意(3443.TW),143000,4.91,3443.TW
台光電(2383.TW),236000,4.85,2383.TW
緯穎(6669.TW),418644,3.61,6669.TW
台燿(6274.TW),565000,3.38,6274.TW
健策(3653.TW),122000,3.2,3653.TW
日月光投控(3711.TW),998000,2.83,3711.TW
旺矽(6223.TW),120000,2.76,6223.TW
台達電(2308.TW),339000,2.64,2308.TW
川湖(2059.TW),52000,2.64,2059.TW
信驊(5274.TW),30900,2.57,5274.TW
智邦(2345.TW),322000,2.49,2345.TW
國巨*(2327.TW),939000,2.2,2327.TW
富世達(6805.TW),207000,2.2,6805.TW
貿聯-KY(3665.TW),226000,2.16,3665.TW
高力(8996.TW),324000,2.04,8996.TW
致茂(2360.TW),190000,1.81,2360.TW
南電(8046.TW),356000,1.76,8046.TW
精測(6510.TW),100000,1.42,6510.TW
光寶科(2301.TW),1216000,1.41,2301.TW
大立光(3008.TW),55000,1.39,3008.TW
萬潤(6187.TW),267000,1.32,6187.TW
聯亞(3081.TW),119000,1.31,3081.TW
中砂(1560.TW),255000,1.0,1560.TW
南亞科(2408.TW),447000,0.94,2408.TW
昇達科(3491.TW),142000,0.91,3491.TW
臻鼎-KY(4958.TW),438000,0.85,4958.TW
弘塑(3131.TW),84000,0.81,3131.TW
聯詠(3034.TW),317000,0.71,3034.TW
緯創(3231.TW),921000,0.68,3231.TW
力旺(3529.TW),50000,0.68,3529.TW
南亞(1303.TW),729000,0.68,1303.TW
萬海(2615.TW),1415000,0.66,2615.TW
聯電(2303.TW),921000,0.6,2303.TW
金像電(2368.TW),119000,0.56,2368.TW
鈊象(3293.TW),179000,0.53,3293.TW
愛普*(6531.TW),81000,0.33,6531.TW
群聯(8299.TW),36000,0.33,8299.TW
宜鼎(5289.TW),58294,0.31,5289.TW
創見(2451.TW),264000,0.31,2451.TW
藥華藥(6446.TW),62000,0.3,6446.TW
威剛(3260.TW),176000,0.28,3260.TW
瑞昱(2379.TW),72000,0.22,2379.TW
崇越(5434.TW),87000,0.19,5434.TW
華邦電(2344.TW),187000,0.13,2344.TW
亞德客-KY(1590.TW),13000,0.07,1590.TW
中華電(2412.TW),67000,0.04,2412.TW
