個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),753000,9.32,2330.TW
聯發科(2454.TW),249000,6.39,2454.TW
川湖(2059.TW),67000,4.11,2059.TW
台達電(2308.TW),404000,3.8,2308.TW
欣興(3037.TW),591000,3.4,3037.TW
台光電(2383.TW),136000,3.38,2383.TW
台灣證交所加權股價指數(FITXN*1.TF),62,2.97,FITXN*1.TF
南亞科(2408.TW),1096000,2.8,2408.TW
南亞(1303.TW),2416000,2.72,1303.TW
創意(3443.TW),59000,2.45,3443.TW
鴻海(2317.TW),1921000,2.44,2317.TW
奇鋐(3017.TW),134000,2.3,3017.TW
金像電(2368.TW),393000,2.22,2368.TW
健策(3653.TW),69000,2.19,3653.TW
鴻勁(7769.TW),73000,2.16,7769.TW
日月光投控(3711.TW),621000,2.13,3711.TW
信驊(5274.TW),20300,2.04,5274.TW
華邦電(2344.TW),2293000,1.96,2344.TW
旺矽(6223.TW),66000,1.84,6223.TW
群聯(8299.TW),168000,1.84,8299.TW
台燿(6274.TW),240000,1.74,6274.TW
聯亞(3081.TW),128600,1.71,3081.TW
致茂(2360.TW),148000,1.7,2360.TW
廣達(2382.TW),987000,1.67,2382.TW
智邦(2345.TW),174000,1.63,2345.TW
穎崴(6515.TW),55000,1.63,6515.TW
緯穎(6669.TW),155105,1.62,6669.TW
南電(8046.TW),251000,1.5,8046.TW
景碩(3189.TW),323000,1.45,3189.TW
玉山金(2884.TW),6340622,1.43,2884.TW
國巨*(2327.TW),485000,1.38,2327.TW
高力(8996.TW),181000,1.38,8996.TW
聯茂(6213.TW),482000,1.29,6213.TW
中信金(2891.TW),3699000,1.26,2891.TW
技嘉(2376.TW),694000,1.25,2376.TW
文曄(3036.TW),1147000,1.17,3036.TW
緯創(3231.TW),1298000,1.16,3231.TW
寶雅*(5904.TW),3124500,1.1,5904.TW
禾伸堂(3026.TW),286000,1.09,3026.TW
健鼎(3044.TW),345000,0.93,3044.TW
鈊象(3293.TW),252000,0.91,3293.TW
欣銓(3264.TW),650000,0.81,3264.TW
大立光(3008.TW),26000,0.8,3008.TW
力旺(3529.TW),44000,0.72,3529.TW
臻鼎-KY(4958.TW),302000,0.71,4958.TW
富世達(6805.TW),54000,0.7,6805.TW
貿聯-KY(3665.TW),48336,0.56,3665.TW
邁科(6831.TW),182000,0.46,6831.TW
勤誠(8210.TW),95000,0.42,8210.TW
光聖(6442.TW),38000,0.29,6442.TW
嘉澤(3533.TW),35000,0.29,3533.TW
