個股名稱,持有股數,投資比例(%),ticker
川湖(2059.TW),41000,5.77,2059.TW
台積電(2330.TW),150000,3.56,2330.TW
大立光(3008.TW),50000,3.41,3008.TW
藥華藥(6446.TW),183424,2.82,6446.TW
亞翔(6139.TW),358000,2.76,6139.TW
南亞(1303.TW),1212000,2.72,1303.TW
台指期貨 2026/09(FITXN*1.TF),24,2.16,FITXN*1.TF
聯茂(6213.TW),383000,2.12,6213.TW
南亞科(2408.TW),389000,2.07,2408.TW
兆豐金(2886.TW),4219000,1.92,2886.TW
華南金(2880.TW),4911630,1.9,2880.TW
景碩(3189.TW),194000,1.75,3189.TW
台光電(2383.TW),32000,1.73,2383.TW
第一金(2892.TW),4903000,1.61,2892.TW
彰銀(2801.TW),6526175,1.59,2801.TW
合庫金(5880.TW),6320150,1.56,5880.TW
聯發科(2454.TW),40000,1.52,2454.TW
鴻海(2317.TW),547000,1.36,2317.TW
聯電(2303.TW),1134000,1.32,2303.TW
臺企銀(2834.TW),8101940,1.3,2834.TW
鴻勁(7769.TW),20000,1.25,7769.TW
台中銀(2812.TW),6702846,1.24,2812.TW
群益證(6005.TW),3840876,1.18,6005.TW
嘉澤(3533.TW),72000,1.15,3533.TW
信邦(3023.TW),365000,1.15,3023.TW
長科*(6548.TW),1545000,1.14,6548.TW
日月光投控(3711.TW),189000,1.13,3711.TW
超豐(2441.TW),977000,1.1,2441.TW
台化(1326.TW),1771000,1.1,1326.TW
漢唐(2404.TW),104000,1.1,2404.TW
台虹(8039.TW),313000,1.09,8039.TW
帆宣(6196.TW),221000,1.08,6196.TW
寶雅*(5904.TW),1437000,1.05,5904.TW
宜鼎(5289.TW),69355,1.02,5289.TW
兆聯實業(6944.TW),143000,1.01,6944.TW
旺矽(6223.TW),20000,1.0,6223.TW
華碩(2357.TW),101000,0.96,2357.TW
臻鼎-KY(4958.TW),200000,0.94,4958.TW
聯強(2347.TW),1082000,0.93,2347.TW
譜瑞-KY(4966.TW),148000,0.86,4966.TW
鈺創(5351.TW),747000,0.86,5351.TW
中華電(2412.TW),627000,0.84,2412.TW
盟立(2464.TW),404000,0.84,2464.TW
