個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),1096000,25.1,2330.TW
弘塑(3131.TW),84000,2.9,3131.TW
川湖(2059.TW),37000,2.59,2059.TW
臻鼎-KY(4958.TW),413000,2.47,4958.TW
南電(8046.TW),219000,2.47,8046.TW
世芯-KY(3661.TW),61000,2.42,3661.TW
中華電(2412.TW),1778000,2.39,2412.TW
技嘉(2376.TW),723000,2.36,2376.TW
致茂(2360.TW),114000,2.34,2360.TW
旺矽(6223.TW),40000,2.31,6223.TW
健策(3653.TW),68000,2.22,3653.TW
聯亞(3081.TW),112000,2.15,3081.TW
台光電(2383.TW),41000,2.1,2383.TW
奇鋐(3017.TW),83000,1.99,3017.TW
台玻(1802.TW),2696000,1.92,1802.TW
研華(2395.TW),407000,1.9,2395.TW
聯發科(2454.TW),46000,1.86,2454.TW
上銀(2049.TW),600000,1.85,2049.TW
文曄(3036.TW),903000,1.84,3036.TW
鈊象(3293.TW),245000,1.84,3293.TW
金像電(2368.TW),159000,1.81,2368.TW
鴻勁(7769.TW),28000,1.72,7769.TW
日月光投控(3711.TW),253000,1.63,3711.TW
智邦(2345.TW),66000,1.56,2345.TW
台達電(2308.TW),82000,1.52,2308.TW
統一(1216.TW),2081000,1.47,1216.TW
緯穎(6669.TW),33000,1.45,6669.TW
高力(8996.TW),98000,1.44,8996.TW
力旺(3529.TW),49000,1.36,3529.TW
大立光(3008.TW),31000,1.26,3008.TW
富邦金(2881.TW),1027000,1.26,2881.TW
光聖(6442.TW),78000,1.22,6442.TW
穩懋(3105.TW),267000,1.08,3105.TW
聯電(2303.TW),687000,1.07,2303.TW
群聯(8299.TW),44000,1.0,8299.TW
環球晶(6488.TW),90000,0.86,6488.TW
矽力*-KY(6415.TW),144000,0.82,6415.TW
中信金(2891.TW),1217000,0.82,2891.TW
遠傳(4904.TW),713000,0.71,4904.TW
頎邦(6147.TW),326000,0.66,6147.TW
華邦電(2344.TW),259000,0.51,2344.TW
南亞科(2408.TW),95000,0.41,2408.TW
萬潤(6187.TW),41000,0.39,6187.TW
貿聯-KY(3665.TW),17000,0.31,3665.TW
富世達(6805.TW),18000,0.29,6805.TW
嘉澤(3533.TW),13000,0.26,3533.TW
鴻海(2317.TW),78000,0.19,2317.TW
欣興(3037.TW),6000,0.06,3037.TW
力成(6239.TW),16000,0.05,6239.TW
景碩(3189.TW),2000,0.02,3189.TW
