個股名稱,持有股數,投資比例(%),ticker
長榮(2603.TW),1526000,3.69,2603.TW
台積電(2330.TW),142000,3.55,2330.TW
台灣大(3045.TW),2194000,2.77,3045.TW
瑞昱(2379.TW),362000,2.68,2379.TW
南亞(1303.TW),1063000,2.57,1303.TW
川湖(2059.TW),20000,2.54,2059.TW
上海商銀(5876.TW),4977000,2.5,5876.TW
南亞科(2408.TW),441000,2.35,2408.TW
長榮航(2618.TW),5386000,2.29,2618.TW
中租-KY(5871.TW),1908840,2.17,5871.TW
亞翔(6139.TW),290000,2.16,6139.TW
藥華藥(6446.TW),180424,2.16,6446.TW
萬潤(6187.TW),165000,2.1,6187.TW
遠東新(1402.TW),6658000,1.9,1402.TW
台光電(2383.TW),36000,1.79,2383.TW
興富發(2542.TW),3571000,1.74,2542.TW
亞泥(1102.TW),4789000,1.71,1102.TW
欣興(3037.TW),164000,1.64,3037.TW
大立光(3008.TW),24000,1.57,3008.TW
元大金(2885.TW),2199880,1.57,2885.TW
緯穎(6669.TW),70741,1.54,6669.TW
奇鋐(3017.TW),44000,1.53,3017.TW
華邦電(2344.TW),801000,1.46,2344.TW
長科*(6548.TW),1855000,1.41,6548.TW
遠東銀(2845.TW),10159094,1.4,2845.TW
研華(2395.TW),199000,1.4,2395.TW
景碩(3189.TW),165000,1.4,3189.TW
聯鈞(3450.TW),256000,1.4,3450.TW
東和鋼鐵(2006.TW),1466000,1.31,2006.TW
光寶科(2301.TW),446000,1.28,2301.TW
聯茂(6213.TW),248000,1.27,6213.TW
志聖(2467.TW),221000,1.19,2467.TW
欣銓(3264.TW),431000,1.18,3264.TW
盟立(2464.TW),572000,1.15,2464.TW
信昌電(6173.TW),359000,1.15,6173.TW
健策(3653.TW),19000,1.07,3653.TW
中再保(2851.TW),2234000,1.07,2851.TW
創意(3443.TW),14000,1.02,3443.TW
材料*-KY(4763.TW),1972000,1.01,4763.TW
國泰金(2882.TW),873000,0.98,2882.TW
裕融(9941.TW),1105000,0.9,9941.TW
聯電(2303.TW),564000,0.89,2303.TW
凱基金(2883.TW),2015000,0.81,2883.TW
台新新光金(2887.TW),1770000,0.8,2887.TW
台灣高鐵(2633.TW),3057000,0.8,2633.TW
永豐金(2890.TW),1661000,0.76,2890.TW
統一證(2855.TW),1378000,0.75,2855.TW
富邦金(2881.TW),474000,0.73,2881.TW
萬海(2615.TW),592000,0.73,2615.TW
尖點(8021.TW),155000,0.72,8021.TW
健鼎(3044.TW),135000,0.71,3044.TW
台勝科(3532.TW),155000,0.71,3532.TW
十銓(4967.TW),249000,0.7,4967.TW
晶豪科(3006.TW),235000,0.7,3006.TW
中信金(2891.TW),973000,0.69,2891.TW
精誠(6214.TW),349000,0.69,6214.TW
鈺創(5351.TW),585000,0.68,5351.TW
順德(2351.TW),278000,0.68,2351.TW
新纖(1409.TW),2720000,0.68,1409.TW
威剛(3260.TW),165000,0.67,3260.TW
南電(8046.TW),60000,0.67,8046.TW
寶雅*(5904.TW),902000,0.66,5904.TW
華碩(2357.TW),68000,0.66,2357.TW
台化(1326.TW),935000,0.65,1326.TW
聯華(1229.TW),1543000,0.64,1229.TW
新代(7750.TW),31000,0.61,7750.TW
台虹(8039.TW),211000,0.58,8039.TW
貿聯-KY(3665.TW),25000,0.56,3665.TW
中砂(1560.TW),55000,0.5,1560.TW
日月光投控(3711.TW),72000,0.47,3711.TW
統新(6426.TW),118000,0.45,6426.TW
臻鼎-KY(4958.TW),92000,0.44,4958.TW
長虹(5534.TW),505000,0.39,5534.TW
潤隆(1808.TW),1033000,0.38,1808.TW
冠德(2520.TW),976000,0.38,2520.TW
中鼎(9933.TW),853619,0.37,9933.TW
達麗(6177.TW),748000,0.37,6177.TW
復盛應用(6670.TW),129000,0.36,6670.TW
南俊國際(6584.TW),62000,0.36,6584.TW
新產(2850.TW),224000,0.36,2850.TW
遠百(2903.TW),1595000,0.36,2903.TW
永豐餘(1907.TW),1178000,0.35,1907.TW
王道銀行(2897.TW),2785000,0.31,2897.TW
鈺齊-KY(9802.TW),410000,0.27,9802.TW
信驊(5274.TW),1200,0.24,5274.TW
和潤企業(6592.TW),357000,0.21,6592.TW
聯發科(2454.TW),4000,0.19,2454.TW
世芯-KY(3661.TW),5000,0.18,3661.TW
大研生醫*(7780.TW),645000,0.11,7780.TW
桂盟(5306.TW),113000,0.1,5306.TW
旺矽(6223.TW),1000,0.06,6223.TW
大國鋼(8415.TW),125000,0.04,8415.TW
台燿(6274.TW),2000,0.03,6274.TW
宜鼎(5289.TW),1355,0.02,5289.TW
根基(2546.TW),19560,0.02,2546.TW
晟德(4123.TW),30841,0.01,4123.TW
美時(1795.TW),572,0.0,1795.TW
