個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),415000.0,9.58,2330.TW
台光電(2383.TW),110000.0,6.36,2383.TW
旺矽(6223.TW),112000.0,5.78,6223.TW
欣興(3037.TW),509000.0,5.65,3037.TW
川湖(2059.TW),33000.0,4.57,2059.TW
台燿(6274.TW),291000.0,4.29,6274.TW
奇鋐(3017.TW),139000.0,4.23,3017.TW
聯發科(2454.TW),108000.0,4.08,2454.TW
信驊(5274.TW),25600.0,3.98,5274.TW
南亞科(2408.TW),771000.0,3.64,2408.TW
緯穎(6669.TW),55000.0,3.45,6669.TW
智邦(2345.TW),146000.0,3.05,2345.TW
景碩(3189.TW),336000.0,2.8,3189.TW
南電(8046.TW),236000.0,2.74,8046.TW
華邦電(2344.TW),1593000.0,2.63,2344.TW
穎崴(6515.TW),40000.0,2.5,6515.TW
創意(3443.TW),47000.0,2.45,3443.TW
台達電(2308.TW),129000.0,2.24,2308.TW
健策(3653.TW),35000.0,1.88,3653.TW
台指期貨 2026/09,,1.71,
鴻勁(7769.TW),27000.0,1.71,7769.TW
聯電(2303.TW),1489000.0,1.69,2303.TW
貿聯-KY(3665.TW),76000.0,1.64,3665.TW
國巨*(2327.TW),267000.0,1.51,2327.TW
日月光投控(3711.TW),260000.0,1.5,3711.TW
宜鼎(5289.TW),83000.0,1.24,5289.TW
聯亞(3081.TW),38000.0,1.0,3081.TW
元大金(2885.TW),1383360.0,0.85,2885.TW
致茂(2360.TW),41000.0,0.85,2360.TW
永豐金(2890.TW),1690220.0,0.65,2890.TW
群聯(8299.TW),33000.0,0.64,8299.TW
凱基金(2883.TW),2117000.0,0.63,2883.TW
欣銓(3264.TW),312000.0,0.63,3264.TW
聯強(2347.TW),608000.0,0.52,2347.TW
旺宏(2337.TW),383000.0,0.45,2337.TW
緯創(3231.TW),242000.0,0.43,3231.TW
研華(2395.TW),60000.0,0.41,2395.TW
光寶科(2301.TW),141000.0,0.38,2301.TW
志聖(2467.TW),71000.0,0.38,2467.TW
萬潤(6187.TW),30000.0,0.38,6187.TW
全新(2455.TW),96000.0,0.37,2455.TW
昇達科(3491.TW),28000.0,0.34,3491.TW
金像電(2368.TW),33000.0,0.34,2368.TW
中砂(1560.TW),48000.0,0.33,1560.TW
高力(8996.TW),30000.0,0.33,8996.TW
帆宣(6196.TW),65000.0,0.32,6196.TW
南俊國際(6584.TW),55000.0,0.32,6584.TW
亞翔(6139.TW),41000.0,0.31,6139.TW
金居(8358.TW),76000.0,0.31,8358.TW
世芯-KY(3661.TW),8000.0,0.29,3661.TW
