個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),1794000,8.67,2330.TW
緯穎(6669.TW),510000,6.62,6669.TW
聯發科(2454.TW),872000,6.56,2454.TW
亞翔(6139.TW),3850000,5.96,6139.TW
川湖(2059.TW),186000,5.35,2059.TW
穩懋(3105.TW),4809000,3.67,3105.TW
台光電(2383.TW),322000,3.63,2383.TW
旺矽(6223.TW),307000,3.46,6223.TW
致茂(2360.TW),849000,3.36,2360.TW
智邦(2345.TW),727000,2.97,2345.TW
大立光(3008.TW),258000,2.97,3008.TW
愛普*(6531.TW),1650000,2.91,6531.TW
臻鼎-KY(4958.TW),3178000,2.84,4958.TW
昇達科(3491.TW),1000000,2.56,3491.TW
奇鋐(3017.TW),381000,2.26,3017.TW
環球晶(6488.TW),1123000,2.22,6488.TW
研華(2395.TW),1486000,2.01,2395.TW
光寶科(2301.TW),3302000,1.97,2301.TW
辛耘(3583.TW),1158000,1.62,3583.TW
聯電(2303.TW),5315000,1.34,2303.TW
全新(2455.TW),1581000,1.34,2455.TW
台燿(6274.TW),437000,1.31,6274.TW
中美晶(5483.TW),3552000,1.31,5483.TW
精誠(6214.TW),3524000,1.29,6214.TW
微星(2377.TW),4412000,1.28,2377.TW
技嘉(2376.TW),1811000,1.27,2376.TW
緯創(3231.TW),3453000,1.24,3231.TW
興勤(2428.TW),2371000,1.19,2428.TW
台星科(3265.TW),3494000,1.18,3265.TW
日月光投控(3711.TW),965000,1.15,3711.TW
日電貿(3090.TW),3416000,1.14,3090.TW
信驊(5274.TW),35900,1.11,5274.TW
大毅(2478.TW),4511000,1.1,2478.TW
志聖(2467.TW),1000000,1.08,2467.TW
力成(6239.TW),1910000,1.05,6239.TW
保瑞(6472.TW),1032000,0.98,6472.TW
高力(8996.TW),382000,0.94,8996.TW
欣銓(3264.TW),2042000,0.88,3264.TW
一詮(2486.TW),1607000,0.84,2486.TW
聖暉*(5536.TW),459000,0.79,5536.TW
力旺(3529.TW),93000,0.41,3529.TW
聯茂(6213.TW),322000,0.34,6213.TW
鉅祥(2476.TW),1311000,0.32,2476.TW
碩天(3617.TW),612000,0.31,3617.TW
帆宣(6196.TW),312000,0.3,6196.TW
騰輝電子-KY(6672.TW),549000,0.3,6672.TW
長華*(8070.TW),2897000,0.29,8070.TW
台半(5425.TW),1563000,0.28,5425.TW
元大金(2885.TW),2213556,0.28,2885.TW
藥華藥(6446.TW),42000,0.13,6446.TW
達麗(6177.TW),194350,0.02,6177.TW
創意(3443.TW),1000,0.01,3443.TW
兆豐金(2886.TW),1000,0.0,2886.TW
振大環球(4441.TW),4000,0.0,4441.TW
神達(3706.TW),1400,0.0,3706.TW
富邦金(2881.TW),250,0.0,2881.TW
華城(1519.TW),660,0.0,1519.TW
南電(8046.TW),1000,0.0,8046.TW
金居(8358.TW),1000,0.0,8358.TW
