個股名稱,持有股數,投資比例(%),ticker
奇鋐(3017.TW),86000,7.11,3017.TW
台積電(2330.TW),90000,7.03,2330.TW
旺矽(6223.TW),27000,6.33,6223.TW
台光電(2383.TW),34000,6.17,2383.TW
欣興(3037.TW),190000,5.78,3037.TW
台燿(6274.TW),93000,5.36,6274.TW
萬潤(6187.TW),130000,4.5,6187.TW
富世達(6805.TW),76000,4.48,6805.TW
高力(8996.TW),87000,4.12,8996.TW
博智(8155.TW),262000,3.31,8155.TW
雍智科技(6683.TW),52000,3.29,6683.TW
貿聯-KY(3665.TW),50000,3.27,3665.TW
台達電(2308.TW),47000,3.07,2308.TW
創意(3443.TW),19000,3.03,3443.TW
全新(2455.TW),205000,2.66,2455.TW
群聯(8299.TW),32000,2.61,8299.TW
聯亞(3081.TW),37000,2.6,3081.TW
聯發科(2454.TW),17000,2.38,2454.TW
金居(8358.TW),114000,2.38,8358.TW
南亞科(2408.TW),161000,2.33,2408.TW
智邦(2345.TW),28000,2.17,2345.TW
健策(3653.TW),18000,2.14,3653.TW
上詮(3363.TW),92729,2.03,3363.TW
信驊(5274.TW),3000,1.8,5274.TW
亞翔(6139.TW),65000,1.74,6139.TW
穎崴(6515.TW),5000,1.55,6515.TW
雙鍵(4764.TW),118000,1.24,4764.TW
國巨*(2327.TW),31000,1.06,2327.TW
大量(3167.TW),36000,0.93,3167.TW
