個股名稱,持有股數,投資比例(%),ticker
聯發科(2454.TW),430000,6.43,2454.TW
奇鋐(3017.TW),693000,6.03,3017.TW
旺矽(6223.TW),228000,5.92,6223.TW
環球晶(6488.TW),1000000,5.81,6488.TW
創意(3443.TW),334000,5.58,3443.TW
智邦(2345.TW),529000,4.97,2345.TW
欣興(3037.TW),1290000,4.55,3037.TW
弘塑(3131.TW),327000,4.1,3131.TW
國巨*(2327.TW),1270000,4.05,2327.TW
華邦電(2344.TW),5896000,3.85,2344.TW
台光電(2383.TW),157000,3.15,2383.TW
南電(8046.TW),569000,2.83,8046.TW
鴻勁(7769.TW),100000,2.62,7769.TW
台積電(2330.TW),239000,2.28,2330.TW
健策(3653.TW),180000,2.25,3653.TW
萬潤(6187.TW),553000,2.24,6187.TW
禾伸堂(3026.TW),580000,2.05,3026.TW
信驊(5274.TW),36300,1.92,5274.TW
穩懋(3105.TW),1212000,1.91,3105.TW
辛耘(3583.TW),604000,1.88,3583.TW
印能科技(7734.TW),159000,1.72,7734.TW
旺宏(2337.TW),2800000,1.51,2337.TW
群聯(8299.TW),175000,1.48,8299.TW
精測(6510.TW),135000,1.46,6510.TW
高力(8996.TW),282000,1.37,8996.TW
川湖(2059.TW),42000,1.33,2059.TW
金像電(2368.TW),303000,1.24,2368.TW
聯亞(3081.TW),144000,1.12,3081.TW
台達電(2308.TW),144000,1.06,2308.TW
昇陽半導體(8028.TW),889000,1.05,8028.TW
勤誠(8210.TW),218000,0.97,8210.TW
京元電子(2449.TW),793000,0.95,2449.TW
日月光投控(3711.TW),323000,0.85,3711.TW
穎崴(6515.TW),23000,0.66,6515.TW
台燿(6274.TW),67000,0.41,6274.TW
沛亨(6291.TW),220000,0.39,6291.TW
達發(6526.TW),146000,0.39,6526.TW
光聖(6442.TW),70000,0.38,6442.TW
新應材(4749.TW),95000,0.32,4749.TW
波若威(3163.TW),76000,0.22,3163.TW
世界(5347.TW),211000,0.15,5347.TW
緯穎(6669.TW),5000,0.1,6669.TW
南亞科(2408.TW),49000,0.08,2408.TW
大銀微系統(4576.TW),72000,0.06,4576.TW
聯電(2303.TW),78000,0.05,2303.TW
貿聯-KY(3665.TW),5000,0.04,3665.TW
欣銓(3264.TW),34000,0.03,3264.TW
上銀(2049.TW),19000,0.02,2049.TW
世芯-KY(3661.TW),1000,0.02,3661.TW
嘉澤(3533.TW),1000,0.01,3533.TW
