個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),1034000,8.77,2330.TW
聯發科(2454.TW),442000,7.78,2454.TW
創意(3443.TW),190000,5.41,3443.TW
川湖(2059.TW),123000,5.17,2059.TW
健策(3653.TW),221000,4.81,3653.TW
欣興(3037.TW),1209000,4.76,3037.TW
旺矽(6223.TW),238000,4.54,6223.TW
奇鋐(3017.TW),377000,4.44,3017.TW
台光電(2383.TW),227000,3.87,2383.TW
台達電(2308.TW),598000,3.86,2308.TW
致茂(2360.TW),470000,3.71,2360.TW
信驊(5274.TW),47400,3.26,5274.TW
緯穎(6669.TW),438197,3.13,6669.TW
南亞(1303.TW),3627000,2.8,1303.TW
萬潤(6187.TW),596000,2.44,6187.TW
環球晶(6488.TW),622000,2.01,6488.TW
貿聯-KY(3665.TW),241000,1.91,3665.TW
健鼎(3044.TW),1034000,1.91,3044.TW
富邦金(2881.TW),3104000,1.61,2881.TW
文曄(3036.TW),2208000,1.54,3036.TW
力旺(3529.TW),132000,1.48,3529.TW
金像電(2368.TW),378000,1.46,2368.TW
智邦(2345.TW),227000,1.46,2345.TW
台塑化(6505.TW),4903000,1.45,6505.TW
聯電(2303.TW),2096000,1.14,2303.TW
日月光投控(3711.TW),464000,1.09,3711.TW
禾伸堂(3026.TW),404000,1.05,3026.TW
京元電子(2449.TW),999000,1.03,2449.TW
長榮(2603.TW),1169000,0.96,2603.TW
華通(2313.TW),1107336,0.84,2313.TW
光聖(6442.TW),163000,0.84,6442.TW
鴻海(2317.TW),960000,0.83,2317.TW
大立光(3008.TW),39000,0.82,3008.TW
新代(7750.TW),122000,0.81,7750.TW
聯亞(3081.TW),82000,0.75,3081.TW
精材(3374.TW),340000,0.54,3374.TW
元大金(2885.TW),2241040,0.53,2885.TW
崇越(5434.TW),200000,0.37,5434.TW
大量(3167.TW),115000,0.35,3167.TW
鈊象(3293.TW),133000,0.33,3293.TW
日電貿(3090.TW),592000,0.33,3090.TW
台指選擇權 2026/10,-71,0.32,
慧洋-KY(2637.TW),834000,0.28,2637.TW
同欣電(6271.TW),340000,0.26,6271.TW
新普(6121.TW),178000,0.23,6121.TW
鴻勁(7769.TW),7000,0.14,7769.TW
宏全(9939.TW),180000,0.08,9939.TW
卜蜂(1215.TW),200000,0.07,1215.TW
台指選擇權 2026/10,-25,0.06,
