個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),971000,23.66,2330.TW
技嘉(2376.TW),1064000,3.58,2376.TW
研華(2395.TW),580000,3.09,2395.TW
川湖(2059.TW),37000,2.98,2059.TW
光聖(6442.TW),225000,2.98,6442.TW
大立光(3008.TW),68000,2.92,3008.TW
世芯-KY(3661.TW),73000,2.74,3661.TW
臻鼎-KY(4958.TW),413000,2.62,4958.TW
文曄(3036.TW),1242000,2.55,3036.TW
萬潤(6187.TW),225000,2.23,6187.TW
頎邦(6147.TW),1147000,2.15,6147.TW
智邦(2345.TW),92000,2.11,2345.TW
台光電(2383.TW),41000,2.05,2383.TW
遠傳(4904.TW),2019000,1.93,4904.TW
中華電(2412.TW),1431000,1.92,2412.TW
聯電(2303.TW),1204000,1.83,2303.TW
弘塑(3131.TW),58000,1.78,3131.TW
南亞科(2408.TW),382000,1.72,2408.TW
致茂(2360.TW),90000,1.65,2360.TW
華邦電(2344.TW),851000,1.41,2344.TW
奇鋐(3017.TW),62000,1.32,3017.TW
聯亞(3081.TW),67000,1.3,3081.TW
旺矽(6223.TW),20000,1.28,6223.TW
群聯(8299.TW),61000,1.26,8299.TW
南電(8046.TW),95000,1.23,8046.TW
聯發科(2454.TW),33000,1.22,2454.TW
鈊象(3293.TW),156000,1.12,3293.TW
金像電(2368.TW),108000,1.1,2368.TW
台達電(2308.TW),59000,1.1,2308.TW
統一(1216.TW),1303000,1.03,1216.TW
健策(3653.TW),32000,0.99,3653.TW
台玻(1802.TW),1366000,0.86,1802.TW
上銀(2049.TW),266000,0.85,2049.TW
日月光投控(3711.TW),125000,0.81,3711.TW
緯穎(6669.TW),15000,0.74,6669.TW
鴻勁(7769.TW),11000,0.71,7769.TW
高力(8996.TW),59000,0.7,8996.TW
富邦金(2881.TW),511000,0.64,2881.TW
力旺(3529.TW),25000,0.61,3529.TW
環球晶(6488.TW),40000,0.61,6488.TW
台塑化(6505.TW),867000,0.58,6505.TW
穩懋(3105.TW),149000,0.57,3105.TW
大成鋼(2027.TW),1404000,0.55,2027.TW
中信金(2891.TW),771000,0.5,2891.TW
矽力*-KY(6415.TW),98000,0.49,6415.TW
貿聯-KY(3665.TW),13000,0.23,3665.TW
富世達(6805.TW),14000,0.19,6805.TW
鴻海(2317.TW),64000,0.15,2317.TW
欣興(3037.TW),6000,0.05,3037.TW
景碩(3189.TW),2000,0.02,3189.TW
