個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),349000,8.32,2330.TW
聯發科(2454.TW),131000,6.7,2454.TW
欣興(3037.TW),519000,5.96,3037.TW
奇鋐(3017.TW),164000,5.65,3017.TW
創意(3443.TW),66000,5.45,3443.TW
台光電(2383.TW),101000,4.94,2383.TW
緯穎(6669.TW),215191,4.41,6669.TW
旺矽(6223.TW),82000,4.3,6223.TW
景碩(3189.TW),431000,4.01,3189.TW
信驊(5274.TW),20600,3.96,5274.TW
南亞科(2408.TW),630000,3.07,2408.TW
南電(8046.TW),254000,3.05,8046.TW
聯電(2303.TW),1938000,2.89,2303.TW
川湖(2059.TW),20000,2.39,2059.TW
智邦(2345.TW),129000,2.37,2345.TW
台燿(6274.TW),159000,2.3,6274.TW
健策(3653.TW),34000,2.28,3653.TW
國巨*(2327.TW),388000,2.18,2327.TW
華邦電(2344.TW),1238000,2.06,2344.TW
台達電(2308.TW),108000,2.0,2308.TW
貿聯-KY(3665.TW),83000,1.88,3665.TW
全新(2455.TW),348000,1.87,2455.TW
台指期貨 2026/10(FITXN*1.TF),19,1.71,FITXN*1.TF
大立光(3008.TW),26000,1.57,3008.TW
南亞(1303.TW),571000,1.32,1303.TW
臻鼎-KY(4958.TW),255000,1.17,4958.TW
中砂(1560.TW),106000,1.0,1560.TW
雙鴻(3324.TW),38000,0.63,3324.TW
金居(8358.TW),121000,0.6,8358.TW
東和鋼鐵(2006.TW),699000,0.59,2006.TW
研華(2395.TW),84000,0.59,2395.TW
日月光投控(3711.TW),85000,0.58,3711.TW
聯茂(6213.TW),95000,0.55,6213.TW
富世達(6805.TW),22000,0.54,6805.TW
聯亞(3081.TW),19000,0.5,3081.TW
中華電(2412.TW),357000,0.5,2412.TW
聯強(2347.TW),474000,0.43,2347.TW
裕民(2606.TW),498000,0.37,2606.TW
台勝科(3532.TW),80000,0.35,3532.TW
致茂(2360.TW),15000,0.33,2360.TW
長榮(2603.TW),135000,0.32,2603.TW
台塑化(6505.TW),378000,0.32,6505.TW
玉晶光(3406.TW),33000,0.29,3406.TW
健鼎(3044.TW),54000,0.28,3044.TW
遠傳(4904.TW),266000,0.27,4904.TW
光寶科(2301.TW),89000,0.25,2301.TW
華通(2313.TW),110000,0.24,2313.TW
頎邦(6147.TW),113000,0.23,6147.TW
群聯(8299.TW),10000,0.21,8299.TW
大成鋼(2027.TW),459000,0.21,2027.TW
長榮航(2618.TW),487000,0.2,2618.TW
昇達科(3491.TW),11000,0.17,3491.TW
元大金(2885.TW),105360,0.07,2885.TW
宜鼎(5289.TW),2872,0.04,5289.TW
