個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),588000,13.87,2330.TW
大成鋼(2027.TW),10341000,4.8,2027.TW
遠傳(4904.TW),3474000,3.56,4904.TW
中華電(2412.TW),2587000,3.54,2412.TW
技嘉(2376.TW),1015000,3.48,2376.TW
萬潤(6187.TW),261000,2.94,6187.TW
川湖(2059.TW),25000,2.76,2059.TW
智邦(2345.TW),124000,2.73,2345.TW
台光電(2383.TW),52000,2.71,2383.TW
緯穎(6669.TW),43000,2.61,6669.TW
大立光(3008.TW),55000,2.4,3008.TW
藥華藥(6446.TW),192000,2.37,6446.TW
臻鼎-KY(4958.TW),443000,2.09,4958.TW
南亞科(2408.TW),447000,2.03,2408.TW
光聖(6442.TW),148000,1.95,6442.TW
聯發科(2454.TW),50000,1.94,2454.TW
聯亞(3081.TW),83000,1.9,3081.TW
奇鋐(3017.TW),68000,1.89,3017.TW
文曄(3036.TW),788000,1.66,3036.TW
長榮(2603.TW),742000,1.53,2603.TW
華航(2610.TW),6826000,1.53,2610.TW
欣興(3037.TW),160000,1.52,3037.TW
頎邦(6147.TW),1019000,1.49,6147.TW
健策(3653.TW),32000,1.4,3653.TW
高力(8996.TW),112000,1.17,8996.TW
弘塑(3131.TW),49000,1.16,3131.TW
鴻勁(7769.TW),18000,1.13,7769.TW
群聯(8299.TW),53000,1.07,8299.TW
聯電(2303.TW),872000,1.01,2303.TW
國巨*(2327.TW),185000,0.99,2327.TW
華邦電(2344.TW),611000,0.99,2344.TW
統一(1216.TW),1303000,0.98,1216.TW
金像電(2368.TW),98000,0.96,2368.TW
貿聯-KY(3665.TW),43000,0.94,3665.TW
日月光投控(3711.TW),125000,0.73,3711.TW
上銀(2049.TW),175000,0.67,2049.TW
穩懋(3105.TW),149000,0.54,3105.TW
南電(8046.TW),48000,0.52,8046.TW
台達電(2308.TW),30000,0.49,2308.TW
研華(2395.TW),50000,0.32,2395.TW
旺矽(6223.TW),5000,0.3,6223.TW
力旺(3529.TW),10000,0.27,3529.TW
台玻(1802.TW),393000,0.21,1802.TW
中信金(2891.TW),306000,0.2,2891.TW
富邦金(2881.TW),154000,0.19,2881.TW
鴻海(2317.TW),64000,0.17,2317.TW
致茂(2360.TW),5000,0.1,2360.TW
環球晶(6488.TW),10000,0.09,6488.TW
矽力*-KY(6415.TW),6000,0.03,6415.TW
景碩(3189.TW),2000,0.02,3189.TW
