個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),4200000,13.51,2330.TW
台光電(2383.TW),1250000,8.12,2383.TW
國巨*(2327.TW),7200000,7.28,2327.TW
南亞科(2408.TW),10100000,5.77,2408.TW
欣興(3037.TW),4250000,4.88,3037.TW
聯發科(2454.TW),1000000,4.82,2454.TW
旺矽(6223.TW),580000,4.7,6223.TW
南電(8046.TW),2800000,4.65,8046.TW
川湖(2059.TW),390000,4.4,2059.TW
智邦(2345.TW),1300000,3.93,2345.TW
台燿(6274.TW),2100000,3.54,6274.TW
日月光投控(3711.TW),3400000,3.02,3711.TW
鴻勁(7769.TW),340000,2.96,7769.TW
聯電(2303.TW),14000000,2.92,2303.TW
群聯(8299.TW),1100000,2.84,8299.TW
景碩(3189.TW),2800000,2.81,3189.TW
緯穎(6669.TW),350000,2.33,6669.TW
禾伸堂(3026.TW),2200000,2.19,3026.TW
奇鋐(3017.TW),730000,2.12,3017.TW
穎崴(6515.TW),220000,1.93,6515.TW
華新科(2492.TW),3600000,1.6,2492.TW
貿聯-KY(3665.TW),460000,1.17,3665.TW
信驊(5274.TW),62500,1.13,5274.TW
華邦電(2344.TW),4800000,1.08,2344.TW
漢唐(2404.TW),650000,1.06,2404.TW
台達電(2308.TW),9000,0.02,2308.TW
金像電(2368.TW),9000,0.01,2368.TW
