個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),10740000,9.04,2330.TW
台光電(2383.TW),4715000,7.77,2383.TW
聯發科(2454.TW),5200000,6.42,2454.TW
欣興(3037.TW),17833000,4.87,3037.TW
緯穎(6669.TW),2564000,4.8,6669.TW
智邦(2345.TW),6419000,4.74,2345.TW
奇鋐(3017.TW),5666000,4.56,3017.TW
旺矽(6223.TW),2443000,4.48,6223.TW
國巨*(2327.TW),25437000,4.43,2327.TW
貿聯-KY(3665.TW),5130848,3.74,3665.TW
聯電(2303.TW),87718000,3.69,2303.TW
台達電(2308.TW),5932000,3.38,2308.TW
日月光投控(3711.TW),16327000,3.15,3711.TW
南電(8046.TW),9519000,3.04,8046.TW
健策(3653.TW),2375000,2.84,3653.TW
信驊(5274.TW),454900,2.29,5274.TW
金像電(2368.TW),7579000,2.09,2368.TW
台燿(6274.TW),5229000,2.02,6274.TW
富世達(6805.TW),1957000,0.92,6805.TW
勤誠(8210.TW),2297000,0.83,8210.TW
京元電子(2449.TW),7543450,0.59,2449.TW
萬潤(6187.TW),1334000,0.43,6187.TW
致茂(2360.TW),348000,0.25,2360.TW
亞德客-KY(1590.TW),528000,0.24,1590.TW
華星光(4979.TW),1874000,0.24,4979.TW
臻鼎-KY(4958.TW),1682000,0.24,4958.TW
精測(6510.TW),261000,0.23,6510.TW
穎崴(6515.TW),93000,0.19,6515.TW
台表科(6278.TW),3250000,0.16,6278.TW
同欣電(6271.TW),2224000,0.12,6271.TW
南亞科(2408.TW),940000,0.12,2408.TW
精成科(6191.TW),3988000,0.11,6191.TW
新日興(3376.TW),1741000,0.1,3376.TW
欣銓(3264.TW),1508000,0.09,3264.TW
頎邦(6147.TW),1880000,0.08,6147.TW
譜瑞-KY(4966.TW),140000,0.03,4966.TW
中鋼(2002.TW),5163000,0.03,2002.TW
