個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),189000,9.69,2330.TW
台光電(2383.TW),72000,8.41,2383.TW
緯穎(6669.TW),43000,6.5,6669.TW
聯發科(2454.TW),74000,6.18,2454.TW
奇鋐(3017.TW),80000,5.83,3017.TW
欣興(3037.TW),232000,4.93,3037.TW
南電(8046.TW),170000,4.45,8046.TW
台達電(2308.TW),110000,4.31,2308.TW
旺矽(6223.TW),38000,4.15,6223.TW
健策(3653.TW),30000,3.83,3653.TW
貿聯-KY(3665.TW),81000,3.74,3665.TW
智邦(2345.TW),85000,3.68,2345.TW
信驊(5274.TW),8800,3.01,5274.TW
鴻勁(7769.TW),22000,2.74,7769.TW
日月光投控(3711.TW),207000,2.57,3711.TW
國巨*(2327.TW),180000,2.09,2327.TW
台燿(6274.TW),68000,2.08,6274.TW
穎崴(6515.TW),14000,1.87,6515.TW
金像電(2368.TW),74000,1.84,2368.TW
華邦電(2344.TW),332000,1.29,2344.TW
致茂(2360.TW),26000,1.09,2360.TW
全新(2455.TW),101000,1.03,2455.TW
勤誠(8210.TW),43000,0.89,8210.TW
一詮(2486.TW),150000,0.84,2486.TW
高力(8996.TW),32000,0.8,8996.TW
宜鼎(5289.TW),22438,0.69,5289.TW
創意(3443.TW),5000,0.65,3443.TW
川湖(2059.TW),2000,0.6,2059.TW
聯電(2303.TW),220000,0.6,2303.TW
台化(1326.TW),400000,0.58,1326.TW
聯茂(6213.TW),50000,0.58,6213.TW
新代(7750.TW),12000,0.58,7750.TW
萬潤(6187.TW),20000,0.57,6187.TW
聯鈞(3450.TW),40000,0.55,3450.TW
景碩(3189.TW),31000,0.54,3189.TW
南茂(8150.TW),280000,0.53,8150.TW
欣銓(3264.TW),107000,0.52,3264.TW
弘塑(3131.TW),9000,0.46,3131.TW
京元電子(2449.TW),80850,0.44,2449.TW
富世達(6805.TW),9000,0.44,6805.TW
金居(8358.TW),35000,0.4,8358.TW
志聖(2467.TW),27000,0.35,2467.TW
愛普*(6531.TW),13000,0.26,6531.TW
順達(3211.TW),30000,0.25,3211.TW
臻鼎-KY(4958.TW),19000,0.2,4958.TW
信邦(3023.TW),28000,0.19,3023.TW
元大金(2885.TW),112720,0.16,2885.TW
健鼎(3044.TW),10000,0.11,3044.TW
立隆電(2472.TW),17000,0.08,2472.TW
亞翔(6139.TW),1000,0.02,6139.TW
迅得(6438.TW),3000,0.01,6438.TW
華通(2313.TW),1000,0.01,2313.TW
