個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),12800000,19.52,2330.TW
聯電(2303.TW),75000000,7.41,2303.TW
奇鋐(3017.TW),3450000,4.74,3017.TW
華邦電(2344.TW),40000000,4.25,2344.TW
欣興(3037.TW),7064000,3.85,3037.TW
旺矽(6223.TW),1000000,3.84,6223.TW
國巨*(2327.TW),7800000,3.74,2327.TW
聯發科(2454.TW),1600000,3.66,2454.TW
台光電(2383.TW),1140000,3.51,2383.TW
台達電(2308.TW),2600000,3.06,2308.TW
智邦(2345.TW),2100000,3.01,2345.TW
日月光投控(3711.TW),6150000,2.59,3711.TW
緯穎(6669.TW),790000,2.5,6669.TW
臻鼎-KY(4958.TW),6940000,2.48,4958.TW
環球晶(6488.TW),2250000,1.9,6488.TW
金像電(2368.TW),2750000,1.71,2368.TW
健策(3653.TW),780000,1.64,3653.TW
嘉澤(3533.TW),1240000,1.55,3533.TW
景碩(3189.TW),3217000,1.53,3189.TW
南電(8046.TW),1750000,1.38,8046.TW
台燿(6274.TW),1700000,1.36,6274.TW
南亞(1303.TW),9900000,1.35,1303.TW
創意(3443.TW),480000,1.24,3443.TW
鴻勁(7769.TW),279000,1.15,7769.TW
高力(8996.TW),1600000,1.11,8996.TW
致茂(2360.TW),680000,0.84,2360.TW
旺宏(2337.TW),10000000,0.84,2337.TW
穎崴(6515.TW),200000,0.83,6515.TW
信驊(5274.TW),94500,0.81,5274.TW
富世達(6805.TW),570000,0.5,6805.TW
鴻海(2317.TW),3200000,0.48,2317.TW
順達(3211.TW),1800000,0.47,3211.TW
金居(8358.TW),1750000,0.47,8358.TW
辛耘(3583.TW),900000,0.46,3583.TW
貿聯-KY(3665.TW),300000,0.36,3665.TW
中砂(1560.TW),750000,0.34,1560.TW
譜瑞-KY(4966.TW),800000,0.31,4966.TW
矽力*-KY(6415.TW),900000,0.26,6415.TW
光聖(6442.TW),300000,0.25,6442.TW
上銀(2049.TW),1010000,0.21,2049.TW
力成(6239.TW),900000,0.18,6239.TW
大立光(3008.TW),60000,0.16,3008.TW
全新(2455.TW),450000,0.09,2455.TW
欣銓(3264.TW),600000,0.09,3264.TW
漢唐(2404.TW),60000,0.05,2404.TW
