個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),10000000,15.59,2330.TW
聯發科(2454.TW),2210000,6.46,2454.TW
奇鋐(3017.TW),2850000,6.09,3017.TW
台光電(2383.TW),1600000,5.44,2383.TW
欣興(3037.TW),8460000,5.31,3037.TW
聯電(2303.TW),55000000,4.92,2303.TW
健策(3653.TW),1115000,4.06,3653.TW
旺矽(6223.TW),1100000,3.91,6223.TW
台達電(2308.TW),2750000,3.12,2308.TW
智邦(2345.TW),2307000,2.94,2345.TW
緯穎(6669.TW),1987956,2.92,6669.TW
國巨*(2327.TW),8000000,2.86,2327.TW
大立光(3008.TW),600000,2.61,3008.TW
創意(3443.TW),580000,2.17,3443.TW
南亞(1303.TW),13500000,2.02,1303.TW
南電(8046.TW),2640000,1.85,8046.TW
景碩(3189.TW),3400000,1.75,3189.TW
環球晶(6488.TW),2800000,1.69,6488.TW
信驊(5274.TW),140500,1.65,5274.TW
貿聯-KY(3665.TW),1293000,1.62,3665.TW
日月光投控(3711.TW),4000000,1.62,3711.TW
台燿(6274.TW),1900000,1.62,6274.TW
致茂(2360.TW),1000000,1.48,2360.TW
高力(8996.TW),1580000,1.34,8996.TW
富世達(6805.TW),760000,1.1,6805.TW
力成(6239.TW),5360000,0.95,6239.TW
鴻勁(7769.TW),130000,0.55,7769.TW
鴻海(2317.TW),3200000,0.51,2317.TW
順達(3211.TW),2000000,0.46,3211.TW
京元電子(2449.TW),2600000,0.44,2449.TW
光聖(6442.TW),350000,0.38,6442.TW
辛耘(3583.TW),800000,0.37,3583.TW
聯鈞(3450.TW),1100000,0.36,3450.TW
強茂(2481.TW),3000000,0.29,2481.TW
國泰金(2882.TW),4000000,0.28,2882.TW
川湖(2059.TW),35000,0.27,2059.TW
嘉澤(3533.TW),250000,0.26,3533.TW
漢唐(2404.TW),250000,0.17,2404.TW
華邦電(2344.TW),1500000,0.17,2344.TW
全新(2455.TW),386000,0.13,2455.TW
欣銓(3264.TW),700000,0.1,3264.TW
中砂(1560.TW),191000,0.09,1560.TW
旺宏(2337.TW),1000000,0.08,2337.TW
長興(1717.TW),1500000,0.07,1717.TW
金居(8358.TW),200000,0.07,8358.TW
光寶科(2301.TW),300000,0.06,2301.TW
啟碁(6285.TW),350000,0.05,6285.TW
群聯(8299.TW),1000,0.0,8299.TW
上銀(2049.TW),1000,0.0,2049.TW
帆宣(6196.TW),1000,0.0,6196.TW
