個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),336000,8.18,2330.TW
聯發科(2454.TW),133000,6.19,2454.TW
台光電(2383.TW),99000,5.4,2383.TW
旺矽(6223.TW),76000,4.34,6223.TW
南亞(1303.TW),1629000,3.89,1303.TW
奇鋐(3017.TW),105000,3.55,3017.TW
川湖(2059.TW),28000,3.43,2059.TW
創意(3443.TW),50000,3.27,3443.TW
南亞科(2408.TW),665000,3.21,2408.TW
緯穎(6669.TW),134191,3.11,6669.TW
欣興(3037.TW),304000,3.01,3037.TW
信驊(5274.TW),15600,2.86,5274.TW
台燿(6274.TW),191000,2.75,6274.TW
智邦(2345.TW),138000,2.64,2345.TW
景碩(3189.TW),273000,2.23,3189.TW
穎崴(6515.TW),32000,2.16,6515.TW
貿聯-KY(3665.TW),104000,2.08,3665.TW
金像電(2368.TW),200000,2.08,2368.TW
華邦電(2344.TW),1260000,2.06,2344.TW
南電(8046.TW),181000,1.95,8046.TW
臻鼎-KY(4958.TW),386000,1.93,4958.TW
台達電(2308.TW),114000,1.89,2308.TW
緯創(3231.TW),1003000,1.85,3231.TW
全新(2455.TW),327000,1.79,2455.TW
大立光(3008.TW),29000,1.78,3008.TW
台指期貨 2026/10(FITXN*1.TF),19,1.71,FITXN*1.TF
高力(8996.TW),134000,1.69,8996.TW
聯電(2303.TW),1147000,1.67,2303.TW
富世達(6805.TW),71000,1.57,6805.TW
聯亞(3081.TW),52000,1.46,3081.TW
欣銓(3264.TW),564000,1.31,3264.TW
健策(3653.TW),22000,1.31,3653.TW
亞翔(6139.TW),165000,1.18,6139.TW
國巨*(2327.TW),165000,0.92,2327.TW
旺宏(2337.TW),637000,0.75,2337.TW
頎邦(6147.TW),368000,0.71,6147.TW
宜鼎(5289.TW),52872,0.7,5289.TW
勤誠(8210.TW),75000,0.68,8210.TW
文曄(3036.TW),312000,0.61,3036.TW
金居(8358.TW),108000,0.57,8358.TW
精測(6510.TW),16000,0.55,6510.TW
弘塑(3131.TW),22000,0.52,3131.TW
健鼎(3044.TW),90000,0.47,3044.TW
群聯(8299.TW),24000,0.47,8299.TW
力成(6239.TW),165000,0.46,6239.TW
聯強(2347.TW),448000,0.41,2347.TW
大聯大(3702.TW),359000,0.39,3702.TW
矽力*-KY(6415.TW),93000,0.39,6415.TW
華通(2313.TW),165000,0.37,2313.TW
京元電子(2449.TW),134000,0.36,2449.TW
晶技(3042.TW),196000,0.36,3042.TW
元大金(2885.TW),105360,0.08,2885.TW
