個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),188000,9.28,2330.TW
台光電(2383.TW),77000,7.68,2383.TW
聯發科(2454.TW),74000,5.82,2454.TW
緯穎(6669.TW),43000,5.17,6669.TW
智邦(2345.TW),110000,5.12,2345.TW
旺矽(6223.TW),36000,4.31,6223.TW
國巨*(2327.TW),303000,4.08,2327.TW
欣興(3037.TW),232000,4.08,3037.TW
奇鋐(3017.TW),80000,3.99,3017.TW
南電(8046.TW),170000,3.96,8046.TW
台達電(2308.TW),98000,3.67,2308.TW
貿聯-KY(3665.TW),71000,3.28,3665.TW
信驊(5274.TW),8800,2.72,5274.TW
日月光投控(3711.TW),207000,2.66,3711.TW
金像電(2368.TW),135000,2.55,2368.TW
健策(3653.TW),30000,2.16,3653.TW
鴻勁(7769.TW),16000,2.03,7769.TW
聯電(2303.TW),700000,1.88,2303.TW
台燿(6274.TW),68000,1.78,6274.TW
穎崴(6515.TW),13000,1.72,6515.TW
致茂(2360.TW),26000,1.13,2360.TW
臻鼎-KY(4958.TW),107000,1.08,4958.TW
立隆電(2472.TW),162000,0.88,2472.TW
勤誠(8210.TW),38000,0.87,8210.TW
華邦電(2344.TW),260000,0.84,2344.TW
全新(2455.TW),101000,0.71,2455.TW
一詮(2486.TW),150000,0.69,2486.TW
信邦(3023.TW),113000,0.68,3023.TW
高力(8996.TW),32000,0.67,8996.TW
元大金(2885.TW),493000,0.65,2885.TW
健鼎(3044.TW),78000,0.64,3044.TW
宜鼎(5289.TW),22000,0.63,5289.TW
新代(7750.TW),12000,0.51,7750.TW
愛普*(6531.TW),27000,0.49,6531.TW
萬潤(6187.TW),24000,0.47,6187.TW
欣銓(3264.TW),107000,0.47,3264.TW
景碩(3189.TW),31000,0.46,3189.TW
京元電子(2449.TW),77000,0.44,2449.TW
創意(3443.TW),5000,0.43,3443.TW
迅得(6438.TW),140000,0.43,6438.TW
華通(2313.TW),90000,0.38,2313.TW
辛耘(3583.TW),25000,0.37,3583.TW
南茂(8150.TW),180000,0.34,8150.TW
聯茂(6213.TW),50000,0.32,6213.TW
高技(5439.TW),65180,0.32,5439.TW
亞翔(6139.TW),17000,0.3,6139.TW
志聖(2467.TW),27000,0.29,2467.TW
聖暉*(5536.TW),12000,0.28,5536.TW
富世達(6805.TW),9000,0.27,6805.TW
順達(3211.TW),30000,0.24,3211.TW
臺慶科(3357.TW),50000,0.22,3357.TW
穩懋(3105.TW),30000,0.21,3105.TW
大量(3167.TW),15000,0.2,3167.TW
頎邦(6147.TW),60000,0.2,6147.TW
金居(8358.TW),20000,0.15,8358.TW
漢唐(2404.TW),5000,0.12,2404.TW
禾伸堂(3026.TW),8000,0.11,3026.TW
