個股名稱,持有股數,投資比例(%),ticker
台積電(2330.TW),11959000.0,9.3,2330.TW
台光電(2383.TW),4863000.0,8.38,2383.TW
聯發科(2454.TW),5448000.0,7.06,2454.TW
欣興(3037.TW),20210000.0,6.26,3037.TW
台指期貨(B),,5.64,B
緯穎(6669.TW),2708000.0,5.63,6669.TW
奇鋐(3017.TW),5801000.0,5.06,3017.TW
智邦(2345.TW),6419000.0,4.99,2345.TW
國巨*(2327.TW),25437000.0,4.83,2327.TW
旺矽(6223.TW),2443000.0,4.83,6223.TW
貿聯-KY(3665.TW),5130848.0,3.96,3665.TW
聯電(2303.TW),87718000.0,3.48,2303.TW
南電(8046.TW),9519000.0,3.33,8046.TW
健策(3653.TW),2375000.0,3.3,3653.TW
台達電(2308.TW),5932000.0,3.22,2308.TW
日月光投控(3711.TW),16327000.0,3.2,3711.TW
台燿(6274.TW),5499000.0,2.47,6274.TW
信驊(5274.TW),454900.0,2.36,5274.TW
金像電(2368.TW),7579000.0,2.28,2368.TW
富世達(6805.TW),1957000.0,1.04,6805.TW
京元電子(2449.TW),11295450.0,0.93,2449.TW
勤誠(8210.TW),2297000.0,0.89,8210.TW
萬潤(6187.TW),1334000.0,0.49,6187.TW
致茂(2360.TW),472000.0,0.3,2360.TW
華星光(4979.TW),1874000.0,0.28,4979.TW
亞德客-KY(1590.TW),528000.0,0.25,1590.TW
臻鼎-KY(4958.TW),1682000.0,0.25,4958.TW
精測(6510.TW),261000.0,0.24,6510.TW
穎崴(6515.TW),93000.0,0.2,6515.TW
台表科(6278.TW),3250000.0,0.17,6278.TW
高力(8996.TW),412000.0,0.14,8996.TW
南亞科(2408.TW),940000.0,0.14,2408.TW
同欣電(6271.TW),2224000.0,0.13,6271.TW
上銀(2049.TW),1080000.0,0.12,2049.TW
精成科(6191.TW),3988000.0,0.11,6191.TW
欣銓(3264.TW),1508000.0,0.1,3264.TW
新日興(3376.TW),1741000.0,0.1,3376.TW
譜瑞-KY(4966.TW),140000.0,0.03,4966.TW
中鋼(2002.TW),5163000.0,0.03,2002.TW
華通(2313.TW),1000.0,0.0,2313.TW
鴻海(2317.TW),1000.0,0.0,2317.TW
美律(2439.TW),1000.0,0.0,2439.TW
強茂(2481.TW),5000.0,0.0,2481.TW
大立光(3008.TW),1000.0,0.0,3008.TW
廣達(2382.TW),1000.0,0.0,2382.TW
世界(5347.TW),1000.0,0.0,5347.TW
創意(3443.TW),1000.0,0.0,3443.TW
嘉澤(3533.TW),1000.0,0.0,3533.TW
世芯-KY(3661.TW),1000.0,0.0,3661.TW
環球晶(6488.TW),1000.0,0.0,6488.TW
金居(8358.TW),1000.0,0.0,8358.TW
南茂(8150.TW),1000.0,0.0,8150.TW
